exp_id,index,service_combination,vm_type,cpu_idle,cpu_user,cpu_sys,mem,cache,buffer,procs_running,procs_blocked,load1,load5,load15
1305,0,"('rate', 'user')",a1.large,354.99,63.22,29.47,3198587392.0,2377133909.33,2662400.0,4.67,0.0,0.38,0.79,0.79
1305,1,"('rate', 'user')",a1.large,706.87,81.0,39.15,3205442048.0,2377968981.33,2662400.0,4.17,0.0,1.47,1.11,1.11
1305,2,"('rate', 'user')",a1.large,1058.35,99.06,49.0,3198497792.0,2378365610.67,2662400.0,3.88,0.0,0.06,0.6,0.6
541,0,"('recommendation', 'reservation')",a1.medium,234.63,108.03,51.88,1365594282.67,1362993834.67,2662400.0,4.25,0.04,0.7,1.15,1.15
541,1,"('recommendation', 'reservation')",a1.medium,576.73,149.35,74.85,1379089237.33,1363618474.67,2662400.0,3.63,0.0,0.26,0.55,0.55
541,2,"('recommendation', 'reservation')",a1.medium,874.65,186.75,95.74,1382442666.67,1345208320.0,2662400.0,4.42,0.0,0.27,0.4,0.4
542,0,"('recommendation', 'search')",a1.medium,1192.41,219.21,112.2,1386083498.67,1334273365.33,2662400.0,4.0,0.0,0.48,0.51,0.51
542,1,"('recommendation', 'search')",a1.medium,1515.39,250.37,127.37,1385088682.67,1334419114.67,2662400.0,3.54,0.0,1.22,0.76,0.76
542,2,"('recommendation', 'search')",a1.medium,1833.36,282.27,143.54,1382451029.33,1337883989.33,2662400.0,4.46,0.0,0.43,0.6,0.59
798,0,"('recommendation', 'user')",M6.medium,268.52,101.75,41.82,3277338624.0,2326527146.67,2662400.0,5.0,0.0,0.64,1.13,1.13
1308,0,"('recommendation', 'user')",a1.large,272.36,62.99,28.72,3139987188.87,2380098693.57,2662400.0,4.58,0.0,0.29,0.54,0.54
1308,1,"('recommendation', 'user')",a1.large,619.66,83.73,39.66,3201144661.33,2377403050.67,2662400.0,4.42,0.0,0.06,0.26,0.26
1308,2,"('recommendation', 'user')",a1.large,963.17,103.18,50.68,3185160192.0,2377757525.33,2662400.0,4.46,0.0,0.02,0.15,0.15
544,0,"('reservation', 'search')",a1.medium,233.35,104.98,48.68,1362643285.33,1356717226.67,2662400.0,4.33,0.0,0.74,1.21,1.21
799,0,"('reservation', 'search')",M6.medium,232.74,106.49,48.56,3272681301.33,2324777301.33,2662400.0,4.92,0.0,0.69,1.31,1.31
799,1,"('reservation', 'search')",M6.medium,537.52,142.76,69.18,3279204693.33,2326442325.33,2662400.0,4.21,0.0,0.83,0.8,0.8
799,2,"('reservation', 'search')",M6.medium,841.47,178.55,90.57,3270739968.0,2328510464.0,2662400.0,3.71,0.0,0.74,0.76,0.76
800,0,"('reservation', 'user')",M6.medium,1147.46,214.74,111.06,3255085056.0,2328583850.67,2662400.0,4.63,0.0,0.58,0.59,0.59
800,1,"('reservation', 'user')",M6.medium,1456.62,251.93,132.02,3270735360.0,2328738986.67,2662400.0,3.71,0.0,0.89,0.6,0.6
1310,0,"('reservation', 'user')",a1.large,884.66,97.01,50.53,3279239338.67,2371178666.67,2662400.0,4.92,0.0,0.48,0.48,0.48
1565,0,"('reservation', 'user')",M6.large,309.22,74.78,39.1,7359139840.0,2373939200.0,2662400.0,5.08,0.0,0.61,0.87,0.87
1565,1,"('reservation', 'user')",M6.large,646.82,95.67,52.33,7357772970.67,2374497280.0,2662400.0,5.08,0.0,0.23,0.46,0.46
1565,2,"('reservation', 'user')",M6.large,987.81,114.62,64.81,7425978368.0,2372994048.0,2662400.0,4.17,0.0,0.13,0.25,0.25
801,0,"('search', 'user')",M6.medium,264.85,110.26,48.28,3285776384.0,2324458496.0,2662400.0,3.75,0.08,0.65,1.1,1.1
801,1,"('search', 'user')",M6.medium,601.29,140.06,62.42,3277244245.33,2325106688.0,2662400.0,4.08,0.0,0.3,0.53,0.53
801,2,"('search', 'user')",M6.medium,933.32,169.54,76.34,3279140010.67,2325397845.33,2662400.0,4.17,0.0,1.59,1.68,1.68
1311,0,"('search', 'user')",a1.large,282.43,60.13,27.23,3220600832.0,2370692778.67,2662400.0,4.42,0.0,0.45,0.79,0.79
1311,1,"('search', 'user')",a1.large,711.07,81.12,39.53,3255433557.33,2369879722.67,2662400.0,5.08,0.0,0.15,0.27,0.27
1311,2,"('search', 'user')",a1.large,1057.63,100.51,51.53,3207442261.33,2372053674.67,2662400.0,5.04,0.0,0.14,0.16,0.16
1312,0,"('frontend', 'geo', 'profile')",a1.large,1345.46,150.48,84.94,3089776981.33,2458666154.67,2662400.0,5.92,0.0,3.4,1.72,1.72
1567,0,"('frontend', 'geo', 'profile')",M6.large,309.01,68.53,32.17,7343401472.0,2375059626.67,2662400.0,4.58,0.04,0.47,0.81,0.81
1567,0,"('frontend', 'geo', 'profile')",M6.large,598.15,116.43,65.44,7338916010.67,2460699477.33,2662400.0,6.58,0.0,3.27,1.78,1.78
2077,0,"('frontend', 'geo', 'profile')",a1.xlarge,353.31,37.77,18.58,7342826666.67,2375353685.33,2662400.0,5.25,0.0,0.89,0.81,0.81
2077,0,"('frontend', 'geo', 'profile')",a1.xlarge,688.08,67.97,40.75,7244997676.52,2469233352.35,2662400.0,7.08,0.0,2.54,1.44,1.44
2077,1,"('frontend', 'geo', 'profile')",a1.xlarge,1024.73,98.54,63.27,7229727402.67,2467451050.67,2662400.0,6.83,0.0,2.5,1.8,1.8
37,0,"('frontend', 'geo', 'profile')",t3.micro,234.83,84.75,48.28,364100096.0,382532437.33,0.0,6.08,0.0,2.7,1.9,1.9
37,1,"('frontend', 'geo', 'profile')",t3.micro,533.14,130.24,79.78,366818304.0,382241962.67,290474.67,6.58,0.0,3.38,2.84,2.84
37,2,"('frontend', 'geo', 'profile')",t3.micro,831.27,174.33,109.67,391413248.0,399714816.0,1042090.67,7.08,0.0,2.41,2.55,2.55
2333,0,"('frontend', 'geo', 'rate')",M6.xlarge,360.57,38.88,20.99,15692661248.0,2372115114.67,2662400.0,5.54,0.0,0.73,0.75,0.75
2333,0,"('frontend', 'geo', 'rate')",M6.xlarge,745.7,55.26,32.53,15588271616.0,2377519274.67,2662400.0,5.67,0.0,0.92,0.79,0.79
2333,1,"('frontend', 'geo', 'rate')",M6.xlarge,1129.71,72.1,44.31,15606789802.67,2377904469.33,2662400.0,5.79,0.0,0.75,0.64,0.64
2333,2,"('frontend', 'geo', 'rate')",M6.xlarge,1511.45,88.34,55.4,15631726250.67,2375824213.33,2662400.0,5.29,0.0,0.41,0.48,0.48
1823,0,"('frontend', 'geo', 'rate')",t3.large,326.74,55.76,26.83,7387829589.33,2324805120.0,2662400.0,4.75,0.0,0.55,0.63,0.63
1823,0,"('frontend', 'geo', 'rate')",t3.large,679.99,84.55,42.34,7274794325.33,2381028010.67,2662400.0,4.67,0.0,1.24,0.96,0.96
1823,1,"('frontend', 'geo', 'rate')",t3.large,1039.8,111.87,57.5,7356514645.33,2377433600.0,2662400.0,4.58,0.0,0.52,0.61,0.61
1823,2,"('frontend', 'geo', 'rate')",t3.large,1401.55,137.81,72.32,7364107605.33,2377979392.0,2662400.0,4.83,0.0,0.95,0.68,0.68
2079,0,"('frontend', 'geo', 'recommendation')",a1.xlarge,335.3,42.55,22.35,7234317653.33,2385691477.33,2662400.0,6.25,0.0,0.86,0.88,0.88
2079,1,"('frontend', 'geo', 'recommendation')",a1.xlarge,710.4,59.54,32.16,7238809258.67,2383376384.0,2662400.0,5.08,0.0,0.77,0.62,0.62
2079,2,"('frontend', 'geo', 'recommendation')",a1.xlarge,1089.59,76.93,42.3,7230874624.0,2383808853.33,2662400.0,5.54,0.0,0.93,0.62,0.62
2080,0,"('frontend', 'geo', 'reservation')",a1.xlarge,1459.18,95.32,53.95,7227601066.67,2387784362.67,2662400.0,6.13,0.0,0.76,0.64,0.64
40,0,"('frontend', 'geo', 'reservation')",t3.micro,296.8,69.53,35.16,366717269.33,393423530.67,0.0,5.25,0.25,0.4,0.66,0.66
40,1,"('frontend', 'geo', 'reservation')",t3.micro,649.63,97.96,52.42,380723370.67,394461013.33,1081344.0,5.0,0.04,1.21,0.73,0.73
40,2,"('frontend', 'geo', 'reservation')",t3.micro,1004.17,126.28,69.44,380097194.67,398456149.33,1081344.0,4.87,0.0,0.52,0.66,0.66
1316,0,"('frontend', 'geo', 'search')",a1.large,319.91,63.44,27.65,3182643882.67,2374369792.0,2662400.0,5.54,0.0,0.82,0.87,0.87
1316,0,"('frontend', 'geo', 'search')",a1.large,1131.46,111.99,53.03,3090042538.67,2380524885.33,2662400.0,4.75,0.0,0.58,0.51,0.51
1316,1,"('frontend', 'geo', 'search')",a1.large,1482.51,141.52,68.45,3080023552.0,2380370773.33,2662400.0,5.3,0.0,0.52,0.53,0.53
1316,2,"('frontend', 'geo', 'search')",a1.large,1837.77,172.11,84.39,3095201792.0,2381013162.67,2662400.0,5.25,0.0,0.6,0.48,0.48
1317,0,"('frontend', 'geo', 'user')",a1.large,2193.22,202.44,100.14,3080451242.67,2381591381.33,2662400.0,5.21,0.0,1.14,0.76,0.76
1317,1,"('frontend', 'geo', 'user')",a1.large,2547.35,232.85,116.43,3094933845.33,2382097578.67,2662400.0,5.29,0.0,0.49,0.57,0.57
1317,2,"('frontend', 'geo', 'user')",a1.large,2897.26,263.28,132.29,3093421397.33,2382573397.33,2662400.0,5.62,0.04,0.46,0.59,0.59
1572,0,"('frontend', 'geo', 'user')",M6.large,341.06,60.66,31.74,7505087146.67,2124718933.33,2662400.0,5.0,0.04,1.11,0.63,0.63
1572,0,"('frontend', 'geo', 'user')",M6.large,707.88,89.41,45.6,7330831530.67,2376321706.67,2662400.0,4.42,0.0,0.07,0.39,0.39
1572,0,"('frontend', 'geo', 'user')",M6.large,1089.59,109.17,56.79,7358071978.67,2376779093.33,2662400.0,4.67,0.04,0.83,0.93,0.93
1572,0,"('frontend', 'geo', 'user')",M6.large,1733.6,145.16,78.4,7255202816.0,2382115498.67,2662400.0,4.5,0.0,2.26,0.94,0.94
