exp_id,index,service_combination,vm_type,service_name,API_name,performance_value(ms)
1542,0,"('frontend', 'recommendation')",M6.large,frontend,recommendHandler,0.0273
1542,0,"('frontend', 'recommendation')",M6.large,recommendation,GetRecommendations,0.0067
2052,0,"('frontend', 'recommendation')",a1.xlarge,frontend,reservationHandler,0.0003
2052,0,"('frontend', 'recommendation')",a1.xlarge,frontend,userHandler,0.0001
2052,0,"('frontend', 'recommendation')",a1.xlarge,frontend,searchHandler,0.0003
2052,0,"('frontend', 'recommendation')",a1.xlarge,frontend,recommendHandler,0.0182
2052,0,"('frontend', 'recommendation')",a1.xlarge,recommendation,GetRecommendations,0.004
2052,1,"('frontend', 'recommendation')",a1.xlarge,frontend,reservationHandler,0.0004
2052,1,"('frontend', 'recommendation')",a1.xlarge,frontend,userHandler,0.0001
2052,1,"('frontend', 'recommendation')",a1.xlarge,frontend,searchHandler,0.0004
2052,1,"('frontend', 'recommendation')",a1.xlarge,frontend,recommendHandler,0.0198
2052,1,"('frontend', 'recommendation')",a1.xlarge,recommendation,GetRecommendations,0.0053
2052,2,"('frontend', 'recommendation')",a1.xlarge,frontend,reservationHandler,0.0003
2052,2,"('frontend', 'recommendation')",a1.xlarge,frontend,userHandler,0.0001
2052,2,"('frontend', 'recommendation')",a1.xlarge,frontend,searchHandler,0.0004
2052,2,"('frontend', 'recommendation')",a1.xlarge,frontend,recommendHandler,0.0172
2052,2,"('frontend', 'recommendation')",a1.xlarge,recommendation,GetRecommendations,0.0042
1288,0,"('frontend', 'reservation')",a1.large,frontend,reservationHandler,0.0006
1288,0,"('frontend', 'reservation')",a1.large,frontend,userHandler,0.0003
1288,0,"('frontend', 'reservation')",a1.large,frontend,searchHandler,0.0006
1288,0,"('frontend', 'reservation')",a1.large,frontend,recommendHandler,0.037
1288,0,"('frontend', 'reservation')",a1.large,reservation,CheckAvailability,0.0033
1543,0,"('frontend', 'reservation')",M6.large,frontend,reservationHandler,0.0004
1543,0,"('frontend', 'reservation')",M6.large,frontend,userHandler,0.0003
1543,0,"('frontend', 'reservation')",M6.large,frontend,searchHandler,0.0005
1543,0,"('frontend', 'reservation')",M6.large,frontend,recommendHandler,0.0287
1543,0,"('frontend', 'reservation')",M6.large,reservation,CheckAvailability,0.0043
2053,0,"('frontend', 'reservation')",a1.xlarge,frontend,reservationHandler,0.0003
2053,0,"('frontend', 'reservation')",a1.xlarge,frontend,userHandler,0.0001
2053,0,"('frontend', 'reservation')",a1.xlarge,frontend,searchHandler,0.0003
2053,0,"('frontend', 'reservation')",a1.xlarge,frontend,recommendHandler,0.0152
2053,0,"('frontend', 'reservation')",a1.xlarge,reservation,CheckAvailability,0.0018
2053,1,"('frontend', 'reservation')",a1.xlarge,frontend,reservationHandler,0.0002
2053,1,"('frontend', 'reservation')",a1.xlarge,frontend,userHandler,0.0001
2053,1,"('frontend', 'reservation')",a1.xlarge,frontend,searchHandler,0.0003
2053,1,"('frontend', 'reservation')",a1.xlarge,frontend,recommendHandler,0.0148
2053,1,"('frontend', 'reservation')",a1.xlarge,reservation,CheckAvailability,0.0017
2053,2,"('frontend', 'reservation')",a1.xlarge,frontend,reservationHandler,0.0002
2053,2,"('frontend', 'reservation')",a1.xlarge,frontend,userHandler,0.0001
2053,2,"('frontend', 'reservation')",a1.xlarge,frontend,searchHandler,0.0002
2053,2,"('frontend', 'reservation')",a1.xlarge,frontend,recommendHandler,0.0154
2053,2,"('frontend', 'reservation')",a1.xlarge,reservation,CheckAvailability,0.0019
1289,0,"('frontend', 'search')",a1.large,frontend,reservationHandler,0.0002
1289,0,"('frontend', 'search')",a1.large,frontend,userHandler,0.0001
