,0,0.0
2235.9599999999996,1,10.0,set([u'review-storage-service']),VM11_50p,set([u'movie-review-service']),VM11_50p,set([u'unique-id-service']),VM11_50p,set(['cast-info-service']),VM1_50p,set([u'user-service']),VM11_50p,set([u'plot-service']),VM11_50p,set([u'compose-review-service']),VM11_50p,set([u'rating-service']),VM11_50p,set([u'text-service']),VM11_50p,set([u'movie-id-service']),VM11_50p,set([u'user-review-service']),VM11_50p
404.2799999999999,2,30.0,"set(['movie-id-service', 'cast-info-service'])",VM1_50p,set(['movie-review-service']),VM1_50p,set(['text-service']),VM1_50p,set(['rating-service']),VM2_50p,set(['user-service']),VM3_50p,set(['review-storage-service']),VM5_50p,set(['unique-id-service']),VM2_50p,set(['compose-review-service']),VM10_50p,set(['plot-service']),VM1_50p,set([u'user-review-service']),VM1_50p
385.9199999999999,3,40.0,"set(['movie-id-service', 'compose-review-service'])",VM10_50p,"set(['cast-info-service', 'movie-review-service'])",VM1_50p,set(['text-service']),VM1_50p,set(['user-service']),VM3_50p,set(['rating-service']),VM2_50p,set(['plot-service']),VM1_50p,set(['unique-id-service']),VM2_50p,set(['review-storage-service']),VM5_50p,set([u'user-review-service']),VM1_50p
385.9199999999999,4,50.0,set(['review-storage-service']),VM5_50p,"set(['movie-id-service', 'cast-info-service'])",VM1_50p,set(['movie-review-service']),VM1_50p,set(['text-service']),VM1_50p,"set(['plot-service', 'compose-review-service'])",VM10_50p,set(['user-service']),VM3_50p,set(['unique-id-service']),VM2_50p,set(['user-review-service']),VM1_50p,set([u'rating-service']),VM2_50p
330.84,5,50.0,"set(['cast-info-service', 'movie-review-service'])",VM1_50p,set(['movie-id-service']),VM1_50p,set(['user-service']),VM3_50p,set(['text-service']),VM1_50p,set(['user-review-service']),VM1_50p,set(['plot-service']),VM1_50p,"set(['review-storage-service', 'compose-review-service'])",VM10_50p,set(['rating-service']),VM2_50p,set([u'unique-id-service']),VM2_50p
312.47999999999996,6,60.0,"set(['cast-info-service', 'user-review-service'])",VM1_50p,"set(['movie-id-service', 'plot-service'])",VM1_50p,set(['movie-review-service']),VM1_50p,set(['text-service']),VM1_50p,"set(['review-storage-service', 'compose-review-service'])",VM10_50p,set(['unique-id-service']),VM2_50p,set(['rating-service']),VM2_50p,set([u'user-service']),VM3_50p
312.47999999999996,7,70.0,"set(['movie-id-service', 'user-review-service'])",VM1_50p,"set(['cast-info-service', 'movie-review-service'])",VM1_50p,set(['text-service']),VM1_50p,"set(['review-storage-service', 'compose-review-service'])",VM10_50p,set(['plot-service']),VM1_50p,set(['rating-service']),VM2_50p,set(['unique-id-service']),VM2_50p,set([u'user-service']),VM3_50p
275.76,8,90.0,"set(['unique-id-service', 'movie-review-service'])",VM2_50p,"set(['review-storage-service', 'compose-review-service'])",VM10_50p,"set(['movie-id-service', 'rating-service'])",VM2_50p,"set(['plot-service', 'text-service'])",VM1_50p,"set(['cast-info-service', 'user-review-service'])",VM1_50p,set([u'user-service']),VM3_50p
275.4,9,110.0,"set(['plot-service', 'text-service'])",VM1_50p,"set(['movie-id-service', 'user-review-service'])",VM1_50p,"set(['cast-info-service', 'movie-review-service'])",VM1_50p,"set(['review-storage-service', 'compose-review-service'])",VM10_50p,"set(['unique-id-service', 'rating-service'])",VM3_50p,set([u'user-service']),VM3_50p
257.03999999999996,10,120.0,"set(['plot-service', 'user-service'])",VM3_50p,"set(['movie-id-service', 'user-review-service'])",VM1_50p,"set(['cast-info-service', 'unique-id-service', 'rating-service'])",VM3_50p,"set(['text-service', 'movie-review-service'])",VM1_50p,"set([u'review-storage-service', u'compose-review-service'])",VM10_50p
