exp_id,index,service_combination,vm_type,service_name,API_name,performance_value(ms)
20482,1,"('cast-info-service', 'compose-review-service')",a1.2xlarge,compose-review-service,UploadRating,0.2981
20482,1,"('cast-info-service', 'compose-review-service')",a1.2xlarge,compose-review-service,UploadUniqueId,0.2954
20482,1,"('cast-info-service', 'compose-review-service')",a1.2xlarge,compose-review-service,UploadText,0.2806
20482,1,"('cast-info-service', 'compose-review-service')",a1.2xlarge,compose-review-service,UploadUserId,0.3324
20482,1,"('cast-info-service', 'compose-review-service')",a1.2xlarge,compose-review-service,UploadMovieId,0.363
20482,2,"('cast-info-service', 'compose-review-service')",a1.2xlarge,compose-review-service,UploadRating,0.2011
20482,2,"('cast-info-service', 'compose-review-service')",a1.2xlarge,compose-review-service,UploadUniqueId,0.2214
20482,2,"('cast-info-service', 'compose-review-service')",a1.2xlarge,compose-review-service,UploadText,0.2454
20482,2,"('cast-info-service', 'compose-review-service')",a1.2xlarge,compose-review-service,UploadUserId,0.3386
20482,2,"('cast-info-service', 'compose-review-service')",a1.2xlarge,compose-review-service,UploadMovieId,0.2616
4107,0,"('cast-info-service', 'movie-id-service')",a1.medium,movie-id-service,UploadMovieId,1.7546
4107,1,"('cast-info-service', 'movie-id-service')",a1.medium,movie-id-service,UploadMovieId,1.6644
4107,2,"('cast-info-service', 'movie-id-service')",a1.medium,movie-id-service,UploadMovieId,1.3721
4108,0,"('cast-info-service', 'movie-review-service')",a1.medium,movie-review-service,UploadMovieReview,18.9592
4108,1,"('cast-info-service', 'movie-review-service')",a1.medium,movie-review-service,UploadMovieReview,19.5906
4108,2,"('cast-info-service', 'movie-review-service')",a1.medium,movie-review-service,UploadMovieReview,10.7022
6157,0,"('cast-info-service', 'rating-service')",M6.medium,rating-service,UploadRating,1.1357
6157,1,"('cast-info-service', 'rating-service')",M6.medium,rating-service,UploadRating,0.6647
6157,2,"('cast-info-service', 'rating-service')",M6.medium,rating-service,UploadRating,1.9538
10251,0,"('cast-info-service', 'rating-service')",a1.large,rating-service,UploadRating,1.0009
10251,1,"('cast-info-service', 'rating-service')",a1.large,rating-service,UploadRating,0.3157
10251,2,"('cast-info-service', 'rating-service')",a1.large,rating-service,UploadRating,1.4974
16393,0,"('cast-info-service', 'review-storage-service')",a1.xlarge,review-storage-service,StoreReview,0.3699
16393,1,"('cast-info-service', 'review-storage-service')",a1.xlarge,review-storage-service,StoreReview,0.3423
16393,2,"('cast-info-service', 'review-storage-service')",a1.xlarge,review-storage-service,StoreReview,0.4766
4112,0,"('cast-info-service', 'text-service')",a1.medium,text-service,UploadText,14.3042
4112,1,"('cast-info-service', 'text-service')",a1.medium,text-service,UploadText,12.9362
4112,2,"('cast-info-service', 'text-service')",a1.medium,text-service,UploadText,11.0198
6160,0,"('cast-info-service', 'unique-id-service')",M6.medium,unique-id-service,UploadUniqueId,11.215
6160,1,"('cast-info-service', 'unique-id-service')",M6.medium,unique-id-service,UploadUniqueId,13.2898
