exp_id,index,service_combination,vm_type,cpu_idle,cpu_user,cpu_sys,mem,cache,buffer,procs_running,procs_blocked,load1,load5,load15
4171,2,"('cast-info-service', 'movie-id-service', 'plot-service')",a1.medium,1371.69,194.76,87.4,1309721258.67,1285130410.67,2662400.0,3.21,0.0,0.26,0.56,0.56
10313,0,"('cast-info-service', 'movie-id-service', 'rating-service')",a1.large,303.19,64.47,28.51,3144421376.0,2511044608.0,2662400.0,4.39,0.04,0.4,0.69,0.69
10313,1,"('cast-info-service', 'movie-id-service', 'rating-service')",a1.large,690.33,82.62,37.03,3139074560.0,2511889578.67,2662400.0,4.33,0.0,0.04,0.23,0.23
10313,1,"('cast-info-service', 'movie-id-service', 'rating-service')",a1.large,1063.05,106.02,48.75,3121808042.67,2512411069.22,2662400.0,4.39,0.0,0.32,0.7,0.7
10313,2,"('cast-info-service', 'movie-id-service', 'rating-service')",a1.large,1444.9,126.74,59.65,3167402837.33,2512538453.33,2662400.0,4.46,0.0,0.66,0.83,0.83
20549,0,"('cast-info-service', 'movie-id-service', 'review-storage-service')",a1.2xlarge,392.86,17.63,10.58,15667331413.33,2176595285.33,2662400.0,6.5,0.0,1.26,0.77,0.77
20549,1,"('cast-info-service', 'movie-id-service', 'review-storage-service')",a1.2xlarge,804.36,24.51,15.98,15634918229.33,2177649664.0,2662400.0,6.54,0.0,0.18,0.57,0.57
20549,2,"('cast-info-service', 'movie-id-service', 'review-storage-service')",a1.2xlarge,1211.04,31.22,21.25,15641873066.67,2178222933.33,2662400.0,6.79,0.0,0.27,0.58,0.58
10315,0,"('cast-info-service', 'movie-id-service', 'text-service')",a1.large,319.56,55.7,26.3,3165395114.67,2175772501.33,2662400.0,5.0,0.0,0.16,0.51,0.51
10315,1,"('cast-info-service', 'movie-id-service', 'text-service')",a1.large,704.85,75.79,37.1,3194681856.0,2176352768.0,2662400.0,3.83,0.0,0.04,0.2,0.2
10315,2,"('cast-info-service', 'movie-id-service', 'text-service')",a1.large,1084.38,96.47,47.64,3186410666.67,2176855040.0,2662400.0,4.08,0.04,0.13,0.23,0.23
10316,0,"('cast-info-service', 'movie-id-service', 'unique-id-service')",a1.large,1470.01,116.45,58.12,3199062698.67,2177315328.0,2662400.0,4.54,0.0,0.01,0.13,0.13
10316,1,"('cast-info-service', 'movie-id-service', 'unique-id-service')",a1.large,1850.84,136.33,68.5,3197103957.33,2177761450.67,2662400.0,5.17,0.0,0.08,0.17,0.17
10316,2,"('cast-info-service', 'movie-id-service', 'unique-id-service')",a1.large,2233.32,158.03,79.86,3154091349.33,2178774528.0,2662400.0,5.08,0.0,0.21,0.16,0.16
4176,0,"('cast-info-service', 'movie-id-service', 'user-review-service')",a1.medium,234.9,108.22,46.14,1289935018.67,1294095360.0,2662400.0,3.75,0.0,0.76,1.56,1.56
4176,1,"('cast-info-service', 'movie-id-service', 'user-review-service')",a1.medium,585.14,148.05,62.87,1307864064.0,1288993280.0,2662400.0,4.33,0.0,0.5,0.87,0.87
4176,2,"('cast-info-service', 'movie-id-service', 'user-review-service')",a1.medium,941.7,184.19,76.64,1307975680.0,1291389269.33,2662400.0,4.46,0.0,0.51,0.74,0.74
4176,2,"('cast-info-service', 'movie-id-service', 'user-review-service')",a1.medium,1279.4,229.94,96.55,1320023893.33,1214353749.33,2662400.0,5.54,0.0,0.48,0.68,0.68
18506,0,"('cast-info-service', 'movie-id-service', 'user-service')",M6.xlarge,403.78,33.59,16.94,15695440008.53,2183969450.67,2662400.0,5.87,0.0,0.43,0.46,0.46
18506,0,"('cast-info-service', 'movie-id-service', 'user-service')",M6.xlarge,780.31,45.47,23.47,15693829461.33,2181337941.33,2662400.0,6.17,0.0,0.33,0.51,0.51
18506,1,"('cast-info-service', 'movie-id-service', 'user-service')",M6.xlarge,1174.01,57.44,30.18,15687297024.0,2181882709.33,2662400.0,5.38,0.0,0.14,0.31,0.31
18506,2,"('cast-info-service', 'movie-id-service', 'user-service')",M6.xlarge,1572.39,69.51,37.01,15657224704.0,2182548821.33,2662400.0,5.67,0.0,0.05,0.17,0.17
14412,0,"('cast-info-service', 'movie-id-service', 'user-service')",t3.large,320.07,53.85,28.01,7352704853.33,2177662634.67,2662400.0,4.71,0.0,0.22,0.7,0.7
14412,1,"('cast-info-service', 'movie-id-service', 'user-service')",t3.large,702.31,75.68,40.84,7380327253.33,2178209280.0,2662400.0,4.67,0.0,0.08,0.27,0.27
14412,2,"('cast-info-service', 'movie-id-service', 'user-service')",t3.large,1082.3,96.17,53.03,7345688746.67,2178653866.67,2662400.0,5.21,0.0,0.17,0.2,0.2
4178,0,"('cast-info-service', 'movie-review-service', 'plot-service')",a1.medium,257.11,93.79,43.49,1294492842.67,1304088064.0,2662400.0,3.83,0.0,0.27,0.89,0.89
4178,1,"('cast-info-service', 'movie-review-service', 'plot-service')",a1.medium,616.19,128.5,57.06,1304904704.0,1303255552.0,2662400.0,3.42,0.0,0.08,0.35,0.35
4178,1,"('cast-info-service', 'movie-review-service', 'plot-service')",a1.medium,964.51,172.36,78.11,1323982677.33,1305140224.0,2662400.0,3.04,0.0,0.35,0.45,0.45
4178,2,"('cast-info-service', 'movie-review-service', 'plot-service')",a1.medium,1308.74,215.79,98.81,1327814314.67,1308329130.67,2662400.0,4.29,0.0,0.29,0.47,0.47
10320,0,"('cast-info-service', 'movie-review-service', 'rating-service')",a1.large,314.41,61.07,27.7,3128171690.67,2505339221.33,2662400.0,4.54,0.0,0.12,0.6,0.6
10320,1,"('cast-info-service', 'movie-review-service', 'rating-service')",a1.large,695.37,80.63,37.59,3160161962.67,2505919146.67,2662400.0,4.39,0.0,0.25,0.34,0.34
10320,2,"('cast-info-service', 'movie-review-service', 'rating-service')",a1.large,1081.97,99.97,47.3,3178839722.67,2506363221.33,2662400.0,4.08,0.0,0.21,0.38,0.38
16462,0,"('cast-info-service', 'movie-review-service', 'review-storage-service')",a1.xlarge,355.31,37.45,20.5,7321294165.33,2176752469.33,2662400.0,4.92,0.0,0.34,0.59,0.59
16462,1,"('cast-info-service', 'movie-review-service', 'review-storage-service')",a1.xlarge,755.62,48.86,27.02,7302412458.67,2178003456.0,2662400.0,5.0,0.0,0.02,0.27,0.27
16462,2,"('cast-info-service', 'movie-review-service', 'review-storage-service')",a1.xlarge,1149.85,60.82,33.72,7294566912.0,2178635946.67,2662400.0,5.08,0.0,0.37,0.23,0.23
4181,0,"('cast-info-service', 'movie-review-service', 'text-service')",a1.medium,252.95,106.43,48.88,1284253866.67,1287226880.0,2662400.0,4.33,0.04,0.29,0.96,0.96
4181,1,"('cast-info-service', 'movie-review-service', 'text-service')",a1.medium,608.91,144.21,65.25,1307108010.67,1281860437.33,2662400.0,5.63,0.0,0.16,0.41,0.41
4181,2,"('cast-info-service', 'movie-review-service', 'text-service')",a1.medium,959.14,182.47,81.49,1303094101.33,1288585216.0,2662400.0,4.54,0.0,0.6,0.47,0.47
6229,0,"('cast-info-service', 'movie-review-service', 'unique-id-service')",M6.medium,270.16,96.49,45.31,3195610453.33,2125592917.33,2662400.0,4.0,0.0,0.49,0.94,0.94
6229,1,"('cast-info-service', 'movie-review-service', 'unique-id-service')",M6.medium,625.13,132.71,61.91,3183955114.67,2126347264.0,2662400.0,4.0,0.0,1.16,0.81,0.81
6229,2,"('cast-info-service', 'movie-review-service', 'unique-id-service')",M6.medium,983.38,169.63,78.4,3194872320.0,2126837760.0,2662400.0,3.79,0.0,0.13,0.72,0.72
10324,0,"('cast-info-service', 'movie-review-service', 'user-review-service')",a1.large,311.4,64.19,29.64,3147233280.0,2510842538.67,2662400.0,4.96,0.0,0.24,0.7,0.7
10324,1,"('cast-info-service', 'movie-review-service', 'user-review-service')",a1.large,691.52,87.54,42.48,3121038506.67,2511924394.67,2662400.0,4.21,0.0,0.5,0.45,0.45
10324,2,"('cast-info-service', 'movie-review-service', 'user-review-service')",a1.large,1067.34,110.42,55.41,3100416682.67,2512479232.0,2662400.0,4.38,0.0,0.02,0.15,0.15
12372,0,"('cast-info-service', 'movie-review-service', 'user-service')",M6.large,304.72,61.35,28.77,7323752277.33,2505337002.67,2662400.0,6.67,0.0,0.31,0.54,0.54
12372,1,"('cast-info-service', 'movie-review-service', 'user-service')",M6.large,680.32,81.4,40.62,7364781056.0,2508254549.33,2662400.0,6.63,0.0,0.08,0.22,0.22
12372,2,"('cast-info-service', 'movie-review-service', 'user-service')",M6.large,1061.01,101.11,51.17,7353041430.26,2508733929.74,2662400.0,7.0,0.0,0.16,0.22,0.22
10326,0,"('cast-info-service', 'plot-service', 'rating-service')",a1.large,317.33,64.09,29.66,3130354005.33,2505676288.0,2662400.0,4.83,0.04,0.42,0.78,0.78
10326,1,"('cast-info-service', 'plot-service', 'rating-service')",a1.large,695.34,85.03,40.44,3169175722.67,2506353664.0,2662400.0,4.79,0.0,0.06,0.32,0.32
10326,2,"('cast-info-service', 'plot-service', 'rating-service')",a1.large,1072.99,109.09,52.48,3119569920.0,2507237888.0,2662400.0,4.63,0.0,0.06,0.18,0.18
16468,0,"('cast-info-service', 'plot-service', 'review-storage-service')",a1.xlarge,366.14,33.42,16.66,7331102549.33,2175768405.33,2662400.0,5.67,0.0,0.11,0.38,0.38
16468,1,"('cast-info-service', 'plot-service', 'review-storage-service')",a1.xlarge,761.39,44.87,23.3,7300348074.67,2176733696.0,2662400.0,5.33,0.04,0.06,0.17,0.17
16468,2,"('cast-info-service', 'plot-service', 'review-storage-service')",a1.xlarge,1161.08,56.64,29.93,7312392021.33,2177406634.67,2662400.0,5.67,0.0,0.0,0.07,0.07
4187,0,"('cast-info-service', 'plot-service', 'text-service')",a1.medium,266.15,92.11,42.3,1321410048.0,1324827648.0,2662400.0,3.63,0.04,0.2,0.71,0.71
4187,1,"('cast-info-service', 'plot-service', 'text-service')",a1.medium,624.0,128.04,57.79,1326419968.0,1338069504.0,2662400.0,3.71,0.0,0.26,0.37,0.37
4187,2,"('cast-info-service', 'plot-service', 'text-service')",a1.medium,998.37,156.9,69.2,1338430464.0,1338538666.67,2662400.0,3.67,0.0,1.13,0.85,0.85
4187,2,"('cast-info-service', 'plot-service', 'text-service')",a1.medium,1356.91,192.93,84.49,1345411754.67,1311094784.0,2662400.0,3.25,0.0,0.13,0.53,0.53
10329,0,"('cast-info-service', 'plot-service', 'unique-id-service')",a1.large,320.24,61.72,28.4,3120661162.67,2496419840.0,2662400.0,4.58,0.0,0.46,0.82,0.82
10329,1,"('cast-info-service', 'plot-service', 'unique-id-service')",a1.large,705.36,81.95,38.69,3162623829.33,2497020586.67,2662400.0,4.33,0.0,0.28,0.5,0.5
10329,2,"('cast-info-service', 'plot-service', 'unique-id-service')",a1.large,1085.18,102.33,48.97,3168356522.67,2497466026.67,2662400.0,5.13,0.0,0.05,0.26,0.26
4189,0,"('cast-info-service', 'plot-service', 'user-review-service')",a1.medium,257.42,106.58,47.61,1287245653.33,1293809834.67,2662400.0,3.33,0.0,0.46,1.12,1.12
4189,1,"('cast-info-service', 'plot-service', 'user-review-service')",a1.medium,611.6,142.96,62.86,1298566314.67,1268307456.0,2662400.0,4.38,0.0,0.28,0.48,0.48
4189,2,"('cast-info-service', 'plot-service', 'user-review-service')",a1.medium,965.7,180.63,80.91,1309689856.0,1287773525.33,2662400.0,3.79,0.0,0.42,0.58,0.58
12378,0,"('cast-info-service', 'plot-service', 'user-service')",M6.large,308.69,64.2,30.41,7317948757.33,2511134720.0,2662400.0,5.04,0.0,0.15,0.61,0.61
12378,1,"('cast-info-service', 'plot-service', 'user-service')",M6.large,687.17,84.3,40.81,7316854954.67,2511906986.67,2662400.0,4.08,0.0,0.06,0.28,0.28
16472,0,"('cast-info-service', 'plot-service', 'user-service')",a1.xlarge,371.28,34.09,19.89,7320547328.0,2181772288.0,2662400.0,5.58,0.0,0.35,0.67,0.67
16472,1,"('cast-info-service', 'plot-service', 'user-service')",a1.xlarge,765.1,46.97,29.71,7307648000.0,2182773248.0,2662400.0,5.04,0.0,0.21,0.54,0.54
16472,2,"('cast-info-service', 'plot-service', 'user-service')",a1.xlarge,1164.04,59.81,39.5,7303736149.33,2183303168.0,2662400.0,5.17,0.0,0.11,0.23,0.23
2144,0,"('cast-info-service', 'rating-service', 'review-storage-service')",t3.small,326.68,58.08,28.2,1282890581.33,1294914730.67,2662400.0,5.0,0.0,0.27,0.54,0.54
2144,1,"('cast-info-service', 'rating-service', 'review-storage-service')",t3.small,710.84,77.62,37.74,1295586986.67,1267503445.33,2662400.0,4.21,0.0,0.18,0.3,0.3
2144,2,"('cast-info-service', 'rating-service', 'review-storage-service')",t3.small,1088.72,98.51,47.79,1301018965.33,1193399808.0,2662400.0,3.88,0.0,0.17,0.29,0.29
10333,0,"('cast-info-service', 'rating-service', 'text-service')",a1.large,309.2,66.2,34.15,3153828864.0,2504506368.0,2662400.0,4.08,0.0,0.46,0.78,0.78
10333,1,"('cast-info-service', 'rating-service', 'text-service')",a1.large,682.67,94.69,55.13,3135719936.0,2505462442.67,2662400.0,4.46,0.0,0.98,0.7,0.7
10333,2,"('cast-info-service', 'rating-service', 'text-service')",a1.large,1063.38,122.13,75.78,3136449706.67,2505879552.0,2662400.0,4.83,0.0,0.51,0.62,0.62
10334,0,"('cast-info-service', 'rating-service', 'unique-id-service')",a1.large,1438.48,149.57,96.77,3139924480.0,2506452821.33,2662400.0,4.83,0.0,0.45,0.69,0.69
10334,1,"('cast-info-service', 'rating-service', 'unique-id-service')",a1.large,1820.79,175.76,117.37,3186805418.67,2506604373.33,2662400.0,4.13,0.0,0.32,0.44,0.44
10334,2,"('cast-info-service', 'rating-service', 'unique-id-service')",a1.large,2195.87,202.98,138.33,3139133796.17,2507641188.17,2662400.0,4.57,0.0,0.1,0.39,0.39
10335,0,"('cast-info-service', 'rating-service', 'user-review-service')",a1.large,2582.29,226.71,156.98,3159943680.0,2507574613.33,2662400.0,4.46,0.0,0.28,0.36,0.36
12382,0,"('cast-info-service', 'rating-service', 'user-review-service')",M6.large,309.93,63.98,34.47,7337182890.67,2171179349.33,2662400.0,5.12,0.0,0.18,0.76,0.76
12382,1,"('cast-info-service', 'rating-service', 'user-review-service')",M6.large,686.38,84.69,45.32,7354679125.33,2172297557.33,2662400.0,4.42,0.0,0.36,0.66,0.66
12382,2,"('cast-info-service', 'rating-service', 'user-review-service')",M6.large,1076.62,100.69,52.84,7355173546.67,2172460544.0,2662400.0,4.96,0.0,0.18,0.32,0.32
12382,2,"('cast-info-service', 'rating-service', 'user-review-service')",M6.large,1458.48,121.29,63.54,7353566208.0,2172827818.67,2662400.0,4.0,0.0,0.01,0.14,0.14
16477,0,"('cast-info-service', 'rating-service', 'user-service')",a1.xlarge,356.07,34.35,20.08,7304013141.33,2170173610.67,2662400.0,4.96,0.0,0.52,0.6,0.6
101,0,"('cast-info-service', 'rating-service', 'user-service')",t3.micro,294.28,60.02,28.24,370150912.0,407806122.67,8192.0,4.04,0.0,0.63,0.92,0.92
2148,0,"('cast-info-service', 'rating-service', 'user-service')",t3.small,302.06,65.15,30.75,1307684685.91,1307920294.96,2662400.0,4.25,0.0,0.24,0.53,0.53
2148,1,"('cast-info-service', 'rating-service', 'user-service')",t3.small,680.83,86.56,41.38,1322788010.67,1263076693.33,2662400.0,4.67,0.0,0.06,0.32,0.32
2148,2,"('cast-info-service', 'rating-service', 'user-service')",t3.small,1065.31,106.32,51.35,1329308842.67,1268074325.33,2662400.0,3.67,0.0,0.08,0.25,0.25
18524,0,"('cast-info-service', 'rating-service', 'user-service')",M6.xlarge,346.91,38.27,18.41,15677617152.0,2499431936.0,2662400.0,5.37,0.04,0.3,0.61,0.61
18524,1,"('cast-info-service', 'rating-service', 'user-service')",M6.xlarge,745.05,50.35,25.37,15677173589.33,2500587690.67,2662400.0,5.25,0.0,0.15,0.26,0.26
18524,2,"('cast-info-service', 'rating-service', 'user-service')",M6.xlarge,1138.72,62.22,32.22,15668605952.0,2501120341.33,2662400.0,4.71,0.0,0.3,0.67,0.67
14430,0,"('cast-info-service', 'rating-service', 'user-service')",t3.large,305.02,63.63,34.99,7330399232.0,2180033194.67,2662400.0,4.46,0.0,0.26,0.92,0.92
14430,1,"('cast-info-service', 'rating-service', 'user-service')",t3.large,687.28,85.06,47.33,7371411114.67,2180631381.33,2662400.0,3.83,0.0,0.3,0.47,0.47
14430,2,"('cast-info-service', 'rating-service', 'user-service')",t3.large,1066.77,105.34,59.13,7366830762.67,2181165234.09,2662400.0,4.65,0.0,0.39,0.31,0.31
20571,0,"('cast-info-service', 'rating-service', 'user-service')",a1.2xlarge,383.75,18.61,9.32,15660124330.67,2497252010.67,2662400.0,7.96,0.0,0.21,0.38,0.38
20571,1,"('cast-info-service', 'rating-service', 'user-service')",a1.2xlarge,795.04,24.9,12.89,15647061674.67,2498127189.33,2662400.0,6.38,0.0,0.09,0.18,0.18
22618,0,"('cast-info-service', 'rating-service', 'user-service')",M6.2xlarge,397.37,18.42,9.83,32408835925.33,2175565482.67,2662400.0,7.87,0.0,0.2,0.36,0.36
103,0,"('cast-info-service', 'review-storage-service', 'unique-id-service')",t3.micro,288.41,61.03,29.0,371588266.67,410370901.33,4096.0,4.42,0.0,0.45,0.85,0.85
103,1,"('cast-info-service', 'review-storage-service', 'unique-id-service')",t3.micro,675.19,80.05,38.39,431217152.0,474159274.67,1081344.0,3.58,0.0,0.23,0.4,0.4
103,2,"('cast-info-service', 'review-storage-service', 'unique-id-service')",t3.micro,1055.65,99.27,47.94,396983808.0,430104746.67,1081344.0,4.71,0.0,0.14,0.3,0.3
104,0,"('cast-info-service', 'review-storage-service', 'user-review-service')",t3.micro,1440.26,119.19,57.84,395766784.0,426703530.67,1081344.0,4.29,0.0,0.42,0.38,0.38
104,1,"('cast-info-service', 'review-storage-service', 'user-review-service')",t3.micro,1824.15,136.66,66.14,391170493.22,418605501.22,1081344.0,3.71,0.0,0.15,0.36,0.36
2151,0,"('cast-info-service', 'review-storage-service', 'user-review-service')",t3.small,308.15,59.15,27.24,1277209770.67,1278334122.67,2662400.0,4.88,0.0,0.17,0.62,0.62
2151,1,"('cast-info-service', 'review-storage-service', 'user-review-service')",t3.small,691.89,78.7,37.33,1293233664.0,1206967637.33,2662400.0,4.0,0.0,0.06,0.3,0.3
2151,2,"('cast-info-service', 'review-storage-service', 'user-review-service')",t3.small,1075.93,98.31,47.18,1294351701.33,1210021376.0,2662400.0,4.79,0.0,0.14,0.23,0.23
2152,0,"('cast-info-service', 'review-storage-service', 'user-service')",t3.small,1455.69,117.82,56.89,1299112789.33,1210475861.33,2662400.0,3.96,0.0,0.04,0.16,0.16
2152,1,"('cast-info-service', 'review-storage-service', 'user-service')",t3.small,1838.57,138.64,66.99,1302034432.0,1212390741.33,2662400.0,4.0,0.0,0.21,0.23,0.23
18528,0,"('cast-info-service', 'review-storage-service', 'user-service')",M6.xlarge,328.88,54.03,33.98,15665883477.33,2186736298.67,2662400.0,6.54,0.0,0.27,1.0,1.0
18528,1,"('cast-info-service', 'review-storage-service', 'user-service')",M6.xlarge,727.96,65.73,40.56,15665112405.33,2187637077.33,2662400.0,5.58,0.0,0.11,0.38,0.38
18528,2,"('cast-info-service', 'review-storage-service', 'user-service')",M6.xlarge,1121.75,77.48,47.39,15661250048.0,2188187989.33,2662400.0,5.63,0.0,0.13,0.21,0.21
10341,0,"('cast-info-service', 'text-service', 'unique-id-service')",a1.large,303.04,63.71,27.38,3134796458.67,2505231530.67,2662400.0,4.71,0.0,0.48,0.79,0.79
10341,1,"('cast-info-service', 'text-service', 'unique-id-service')",a1.large,681.73,83.9,37.67,3165926229.33,2505923242.67,2662400.0,4.79,0.0,0.04,0.32,0.32
10341,2,"('cast-info-service', 'text-service', 'unique-id-service')",a1.large,1064.4,104.65,48.2,3131685376.0,2506790058.67,2662400.0,5.42,0.0,0.21,0.32,0.32
10342,0,"('cast-info-service', 'text-service', 'user-review-service')",a1.large,1447.74,122.25,56.69,3159929173.33,2506702336.0,2662400.0,4.79,0.0,0.11,0.17,0.17
12389,0,"('cast-info-service', 'text-service', 'user-review-service')",M6.large,298.53,63.98,28.89,7332422997.33,2510558378.67,2662400.0,4.63,0.0,0.47,0.7,0.7
12389,1,"('cast-info-service', 'text-service', 'user-review-service')",M6.large,680.88,84.38,39.84,7362227541.33,2511221077.33,2662400.0,4.46,0.0,0.3,0.62,0.62
12389,2,"('cast-info-service', 'text-service', 'user-review-service')",M6.large,1060.68,103.36,49.95,7350983680.0,2511696384.0,2662400.0,5.71,0.0,0.21,0.4,0.4
16484,0,"('cast-info-service', 'text-service', 'user-service')",a1.xlarge,365.22,36.17,18.01,7279437482.67,2496476842.67,2662400.0,5.17,0.0,0.22,0.53,0.53
16484,1,"('cast-info-service', 'text-service', 'user-service')",a1.xlarge,759.33,48.37,24.89,7265006592.0,2497456640.0,2662400.0,5.21,0.0,0.04,0.25,0.25
16484,2,"('cast-info-service', 'text-service', 'user-service')",a1.xlarge,1153.74,60.22,31.66,7282910208.0,2497992192.0,2662400.0,5.46,0.0,0.28,0.28,0.28
10344,0,"('cast-info-service', 'unique-id-service', 'user-review-service')",a1.large,325.12,59.03,29.25,3142997333.33,2171496277.33,2662400.0,4.48,0.0,0.22,0.68,0.67
10344,1,"('cast-info-service', 'unique-id-service', 'user-review-service')",a1.large,705.63,81.1,40.66,3185959082.67,2172001962.67,2662400.0,4.29,0.0,0.02,0.25,0.25
10344,2,"('cast-info-service', 'unique-id-service', 'user-review-service')",a1.large,1083.25,101.66,51.74,3155677184.0,2172597760.0,2662400.0,4.67,0.0,0.14,0.19,0.19
20580,0,"('cast-info-service', 'unique-id-service', 'user-service')",a1.2xlarge,389.76,17.3,8.94,15675562325.33,2176451413.33,2662400.0,6.75,0.04,0.23,0.35,0.35
22627,0,"('cast-info-service', 'unique-id-service', 'user-service')",M6.2xlarge,382.96,22.9,12.49,32393759232.0,2517219840.0,2662400.0,7.92,0.04,0.19,0.55,0.55
22627,1,"('cast-info-service', 'unique-id-service', 'user-service')",M6.2xlarge,793.65,29.61,16.7,32389896362.67,2518221994.67,2662400.0,6.58,0.0,0.04,0.17,0.17
22627,2,"('cast-info-service', 'unique-id-service', 'user-service')",M6.2xlarge,1199.62,36.14,20.91,32355251200.0,2527170389.33,2662400.0,7.46,0.0,0.14,0.15,0.15
111,0,"('cast-info-service', 'user-review-service', 'user-service')",t3.micro,308.54,60.5,29.26,352855040.0,387481088.0,0.0,4.54,0.08,0.27,0.67,0.67
111,1,"('cast-info-service', 'user-review-service', 'user-service')",t3.micro,690.94,80.76,39.29,363129002.67,409796778.67,1081344.0,4.83,0.0,0.18,0.4,0.4
111,2,"('cast-info-service', 'user-review-service', 'user-service')",t3.micro,1071.17,100.51,49.01,378692437.33,416190293.33,1081344.0,4.46,0.0,1.39,0.73,0.73
22629,0,"('compose-review-service', 'movie-id-service', 'movie-review-service')",M6.2xlarge,392.57,20.3,10.86,32392688981.33,2515173546.67,2662400.0,6.87,0.0,0.17,0.48,0.48
22629,1,"('compose-review-service', 'movie-id-service', 'movie-review-service')",M6.2xlarge,802.56,26.87,15.14,32387241813.33,2517270186.67,2662400.0,7.21,0.0,0.02,0.26,0.26
22629,2,"('compose-review-service', 'movie-id-service', 'movie-review-service')",M6.2xlarge,1207.57,33.62,19.29,32373121024.0,2517811712.0,2662400.0,6.42,0.0,0.14,0.13,0.13
20583,0,"('compose-review-service', 'movie-id-service', 'plot-service')",a1.2xlarge,383.13,18.85,9.44,15646138538.67,2511349589.33,2662400.0,7.17,0.0,0.09,0.3,0.3
20583,1,"('compose-review-service', 'movie-id-service', 'plot-service')",a1.2xlarge,793.76,25.44,13.1,15636093269.33,2512493568.0,2662400.0,7.13,0.0,0.05,0.14,0.14
20583,2,"('compose-review-service', 'movie-id-service', 'plot-service')",a1.2xlarge,1200.04,31.62,16.61,15629890389.33,2513029290.67,2662400.0,7.54,0.0,0.12,0.16,0.16
20585,0,"('compose-review-service', 'movie-id-service', 'review-storage-service')",a1.2xlarge,1611.37,37.8,20.19,15627070805.33,2513618090.67,2662400.0,7.38,0.0,0.08,0.14,0.14
20585,1,"('compose-review-service', 'movie-id-service', 'review-storage-service')",a1.2xlarge,2018.18,43.68,23.51,15609442816.0,2514094421.33,2662400.0,7.79,0.0,0.12,0.09,0.09
22632,0,"('compose-review-service', 'movie-id-service', 'review-storage-service')",M6.2xlarge,383.53,18.99,9.52,32398952277.33,2497370453.33,2662400.0,7.58,0.0,0.11,0.48,0.48
22632,1,"('compose-review-service', 'movie-id-service', 'review-storage-service')",M6.2xlarge,793.73,25.5,13.41,32390589952.0,2498427562.67,2662400.0,7.62,0.0,0.19,0.3,0.3
22633,0,"('compose-review-service', 'movie-id-service', 'text-service')",M6.2xlarge,1199.12,31.92,17.29,32377165022.61,2498982600.35,2662400.0,7.22,0.0,0.15,0.22,0.22
22633,1,"('compose-review-service', 'movie-id-service', 'text-service')",M6.2xlarge,1609.2,38.52,21.28,32369551018.67,2499482453.33,2662400.0,7.75,0.0,0.11,0.16,0.16
22633,2,"('compose-review-service', 'movie-id-service', 'text-service')",M6.2xlarge,2014.76,44.8,25.16,32371869696.0,2508403712.0,2662400.0,6.75,0.0,0.1,0.2,0.2
20588,0,"('compose-review-service', 'movie-id-service', 'user-review-service')",a1.2xlarge,389.11,18.7,9.67,15644666538.67,2497953792.0,2662400.0,6.58,0.0,0.51,0.56,0.56
20588,1,"('compose-review-service', 'movie-id-service', 'user-review-service')",a1.2xlarge,803.08,23.67,12.28,15639922858.67,2498524842.67,2662400.0,6.83,0.0,0.63,0.49,0.49
20588,1,"('compose-review-service', 'movie-id-service', 'user-review-service')",a1.2xlarge,1209.53,29.91,15.78,15619114837.33,2498999296.0,2662400.0,6.96,0.0,0.05,0.25,0.25
20588,2,"('compose-review-service', 'movie-id-service', 'user-review-service')",a1.2xlarge,1621.22,35.96,19.25,15617872725.33,2499667626.67,2662400.0,6.58,0.0,0.4,0.33,0.33
22636,0,"('compose-review-service', 'movie-id-service', 'user-service')",M6.2xlarge,403.56,20.0,10.81,32373577386.67,2512160768.0,2662400.0,7.17,0.0,0.38,0.54,0.54
22636,1,"('compose-review-service', 'movie-id-service', 'user-service')",M6.2xlarge,814.11,26.44,14.77,32369915392.0,2513031168.0,2662400.0,6.42,0.0,0.03,0.25,0.25
22636,2,"('compose-review-service', 'movie-id-service', 'user-service')",M6.2xlarge,1219.8,32.84,18.81,32355215530.67,2513565525.33,2662400.0,7.75,0.0,0.12,0.24,0.24
22637,0,"('compose-review-service', 'movie-review-service', 'plot-service')",M6.2xlarge,1630.25,39.38,22.91,32348030293.33,2522534741.33,2662400.0,6.88,0.0,0.05,0.28,0.28
22637,1,"('compose-review-service', 'movie-review-service', 'plot-service')",M6.2xlarge,2035.89,45.94,27.03,32324126549.33,2523075754.67,2662400.0,6.5,0.0,0.32,0.23,0.23
22637,2,"('compose-review-service', 'movie-review-service', 'plot-service')",M6.2xlarge,2441.8,52.23,30.89,32339995477.33,2523605845.33,2662400.0,6.52,0.0,0.42,0.32,0.32
22639,0,"('compose-review-service', 'movie-review-service', 'review-storage-service')",M6.2xlarge,2852.32,58.76,34.95,32341405013.33,2524185258.67,2662400.0,7.62,0.0,0.15,0.22,0.22
22639,1,"('compose-review-service', 'movie-review-service', 'review-storage-service')",M6.2xlarge,3257.5,65.14,39.17,32332984490.67,2526106624.0,2662400.0,7.29,0.0,0.43,0.37,0.37
22639,2,"('compose-review-service', 'movie-review-service', 'review-storage-service')",M6.2xlarge,3667.97,71.47,43.21,32327915349.33,2527543978.67,2662400.0,6.29,0.0,0.06,0.28,0.28
22640,0,"('compose-review-service', 'movie-review-service', 'text-service')",M6.2xlarge,4073.36,78.03,47.18,32330090666.67,2528111957.33,2662400.0,6.38,0.0,0.14,0.18,0.18
