exp_id,index,service_combination,vm_type,cpu_idle,cpu_user,cpu_sys,mem,cache,buffer,procs_running,procs_blocked,load1,load5,load15
1158,2,"('carts', 'user')",M6.xlarge,1033.17,97.67,31.18,15074331477.33,2445817856.0,2662400.0,5.71,0.0,0.41,0.49,0.49
1032,0,"('carts', 'catalogue')",a1.xlarge,339.6,45.23,17.85,6825722538.67,2285556736.0,2662400.0,5.92,0.0,0.49,0.68,0.68
143,0,"('carts', 'catalogue')",t3.small,282.29,73.06,26.45,1085053440.0,1033486506.67,2662400.0,4.17,0.0,0.58,0.75,0.75
1159,0,"('carts', 'catalogue')",M6.xlarge,327.64,47.3,17.64,15145449130.67,2288282794.67,2662400.0,4.71,0.0,0.39,0.63,0.63
905,0,"('carts', 'catalogue')",t3.large,295.58,63.67,27.7,7052165461.33,2194066261.33,2662400.0,5.61,0.13,2.08,1.28,1.28
905,0,"('carts', 'catalogue')",t3.large,653.07,87.68,36.56,7014308010.67,2227186517.33,2662400.0,3.67,0.0,0.41,0.6,0.6
905,0,"('carts', 'catalogue')",t3.large,994.87,121.21,45.16,6975070208.0,2227802794.67,2662400.0,4.96,0.0,0.55,0.56,0.56
1286,0,"('carts', 'catalogue')",a1.2xlarge,366.42,24.45,9.65,14957146112.0,2287535104.0,2662400.0,7.42,0.0,0.26,0.53,0.53
1286,1,"('carts', 'catalogue')",a1.2xlarge,747.61,36.41,13.09,15098453845.33,2282481322.67,2662400.0,6.96,0.0,0.19,0.4,0.4
1413,0,"('carts', 'catalogue')",M6.2xlarge,385.13,26.14,10.05,31785167018.67,2288351402.67,2662400.0,7.25,0.0,0.15,0.53,0.53
1413,1,"('carts', 'catalogue')",M6.2xlarge,759.61,39.19,13.41,31781856122.43,2284685222.96,2662400.0,7.09,0.0,0.16,0.32,0.32
1033,0,"('carts', 'shipping')",a1.xlarge,432.51,46.13,15.77,6346681685.33,1339165525.33,2662400.0,5.75,0.0,0.57,0.48,0.48
1033,1,"('carts', 'shipping')",a1.xlarge,782.4,76.53,22.81,6308672512.0,1340733952.0,2662400.0,6.29,0.0,0.56,0.63,0.63
1033,2,"('carts', 'shipping')",a1.xlarge,1126.2,108.38,29.43,6287130794.67,1341523968.0,2662400.0,6.96,0.0,0.67,0.76,0.75
1034,0,"('carts', 'front-end')",a1.xlarge,1475.7,136.41,37.8,6792914090.67,1539364693.33,2662400.0,7.29,0.0,0.5,0.63,0.63
18,0,"('carts', 'front-end')",t3.micro,290.11,61.31,23.58,237056853.33,267056981.33,0.0,4.83,0.46,0.86,1.03,1.03
145,0,"('carts', 'front-end')",t3.small,282.26,61.16,23.22,1034109269.33,971771562.67,2662400.0,6.22,0.0,1.43,1.0,1.0
145,1,"('carts', 'front-end')",t3.small,612.52,101.14,34.05,1056452266.67,981056000.0,2662400.0,4.67,0.0,0.81,0.87,0.87
145,1,"('carts', 'front-end')",t3.small,941.07,139.69,44.44,1073717589.33,982246741.33,2662400.0,4.5,0.0,0.31,0.49,0.49
1161,0,"('carts', 'front-end')",M6.xlarge,335.39,31.67,15.35,15378684416.0,1497927509.33,2662400.0,5.12,0.0,0.31,0.46,0.46
1161,0,"('carts', 'front-end')",M6.xlarge,686.04,57.52,23.26,15082046122.67,1508778496.0,2662400.0,5.83,0.0,0.94,0.67,0.67
907,0,"('carts', 'front-end')",t3.large,278.36,64.23,25.25,6959646549.33,1450736469.33,2662400.0,4.71,0.0,1.49,1.06,1.06
1288,0,"('carts', 'front-end')",a1.2xlarge,370.07,23.66,10.65,15078991701.33,1509452800.0,2662400.0,7.54,0.0,0.41,0.52,0.52
1288,1,"('carts', 'front-end')",a1.2xlarge,742.61,37.83,14.51,15102382762.67,1511005354.67,2662400.0,7.5,0.0,0.44,0.45,0.45
1288,2,"('carts', 'front-end')",a1.2xlarge,1109.45,52.37,18.45,15048460288.0,1512274261.33,2662400.0,6.71,0.0,0.17,0.32,0.32
1289,0,"('orders', 'user')",a1.2xlarge,1469.52,75.01,24.6,14794246144.0,2665205589.33,2662400.0,7.87,0.0,0.69,0.61,0.61
1289,1,"('orders', 'user')",a1.2xlarge,1842.21,89.43,28.3,14804332714.67,2665797973.33,2662400.0,7.0,0.0,0.48,0.57,0.57
1289,2,"('orders', 'user')",a1.2xlarge,2214.43,104.25,32.02,14834685610.67,2675308373.33,2662400.0,7.08,0.0,0.41,0.44,0.44
1290,0,"('orders', 'catalogue')",a1.2xlarge,2580.95,119.69,35.87,14800293888.0,2825620821.33,2662400.0,7.17,0.0,0.17,0.39,0.39
1417,0,"('orders', 'catalogue')",M6.2xlarge,346.99,26.67,9.69,31665376768.0,2288078848.0,2662400.0,7.67,0.0,0.36,0.67,0.67
1417,1,"('orders', 'catalogue')",M6.2xlarge,713.48,42.0,13.31,31609902592.0,2289474560.0,2662400.0,7.42,0.0,0.14,0.33,0.33
1291,0,"('orders', 'shipping')",a1.2xlarge,350.57,25.28,7.38,14303909376.0,1337409365.33,2662400.0,6.96,0.0,0.48,0.42,0.42
1291,1,"('orders', 'shipping')",a1.2xlarge,712.29,45.88,11.08,14485659989.33,1338861738.67,2662400.0,7.33,0.0,0.54,0.65,0.65
1291,2,"('orders', 'shipping')",a1.2xlarge,1074.77,65.94,14.72,14616561218.78,1339049813.33,2662400.0,8.29,0.0,0.15,0.41,0.41
1292,0,"('orders', 'front-end')",a1.2xlarge,1443.75,82.32,19.31,14862658048.0,1537949184.0,2662400.0,6.87,0.0,0.42,0.57,0.57
1292,1,"('orders', 'front-end')",a1.2xlarge,1809.54,97.85,23.44,14940242261.33,1537881941.33,2662400.0,7.13,0.0,0.28,0.42,0.42
1292,2,"('orders', 'front-end')",a1.2xlarge,2175.99,113.07,27.43,14941115904.0,1537452544.0,2662400.0,5.83,0.0,0.36,0.49,0.49
277,0,"('user', 'catalogue')",a1.medium,227.59,99.9,43.09,1352370346.67,1252944042.67,2662400.0,3.88,0.0,1.38,1.3,1.3
277,1,"('user', 'catalogue')",a1.medium,564.05,129.58,56.99,1361161557.33,1316213589.33,2662400.0,3.83,0.0,0.47,0.55,0.55
277,2,"('user', 'catalogue')",a1.medium,895.39,159.96,70.73,1364016128.0,1308333056.0,2662400.0,3.92,0.0,0.32,0.45,0.45
280,0,"('catalogue', 'shipping')",a1.medium,1203.13,216.3,86.52,1250362709.33,1195111082.67,2662400.0,4.29,0.0,1.96,1.69,1.69
280,1,"('catalogue', 'shipping')",a1.medium,1510.4,268.89,102.62,1251360085.33,1176012970.67,2662400.0,3.75,0.04,0.48,0.97,0.97
280,2,"('catalogue', 'shipping')",a1.medium,1815.32,322.57,119.51,1246899200.0,1182002688.0,2662400.0,4.04,0.0,0.56,0.78,0.78
281,0,"('catalogue', 'front-end')",a1.medium,2108.85,376.55,144.43,1300447061.33,1262888448.0,2662400.0,3.92,0.0,0.96,0.95,0.95
281,1,"('catalogue', 'front-end')",a1.medium,2407.95,423.33,166.78,1290284032.0,1251110570.67,2662400.0,4.42,0.0,1.25,0.97,0.97
408,0,"('catalogue', 'front-end')",M6.medium,272.92,77.1,43.4,3325892949.33,1526823594.67,2662400.0,4.88,0.0,1.32,0.98,0.98
408,0,"('catalogue', 'front-end')",M6.medium,577.13,131.24,62.86,3177767765.33,2253911552.0,2662400.0,3.37,0.0,0.8,1.54,1.54
408,0,"('catalogue', 'front-end')",M6.medium,897.39,167.68,80.0,3171097429.33,2256552960.0,2662400.0,4.25,0.0,2.77,2.09,2.09
408,1,"('catalogue', 'front-end')",M6.medium,1237.96,196.99,93.26,3204887722.67,2255049557.33,2662400.0,4.48,0.0,0.64,0.92,0.92
408,1,"('catalogue', 'front-end')",M6.medium,1561.51,234.16,110.65,3190419797.33,2258741248.0,2662400.0,3.58,0.0,2.32,1.84,1.84
408,2,"('catalogue', 'front-end')",M6.medium,1882.2,270.54,127.66,3185983658.67,2259628885.33,2662400.0,4.54,0.04,0.92,1.19,1.19
919,0,"('payment', 'carts', 'user')",t3.large,286.28,84.99,28.92,6892367018.67,2464793429.33,2662400.0,4.96,0.0,0.93,1.1,1.1
919,1,"('payment', 'carts', 'user')",t3.large,645.09,124.51,40.77,6736491008.0,2465639936.0,2662400.0,4.91,0.0,0.16,0.54,0.54
919,2,"('payment', 'carts', 'user')",t3.large,1006.59,164.67,52.36,6877061461.33,2465953280.0,2662400.0,4.92,0.0,0.36,0.43,0.43
1300,0,"('payment', 'carts', 'user')",a1.2xlarge,868.29,36.14,15.65,14942437376.0,2531107669.33,2662400.0,7.62,0.0,0.25,0.34,0.34
1300,1,"('payment', 'carts', 'user')",a1.2xlarge,1271.4,53.17,21.28,14969645397.33,2528020992.0,2662400.0,8.04,0.0,0.58,0.51,0.51
1300,2,"('payment', 'carts', 'user')",a1.2xlarge,1671.08,69.12,26.76,14960014848.0,2524545706.67,2662400.0,7.5,0.0,0.2,0.42,0.42
1427,0,"('payment', 'carts', 'user')",M6.2xlarge,390.36,31.21,11.55,31622435328.0,2527052800.0,2662400.0,7.21,0.0,0.57,0.81,0.81
1427,1,"('payment', 'carts', 'user')",M6.2xlarge,790.79,46.25,15.76,31728112469.33,2524575061.33,2662400.0,6.12,0.0,0.48,0.51,0.51
1427,2,"('payment', 'carts', 'user')",M6.2xlarge,1189.51,62.63,20.07,31700218026.67,2526437546.67,2662400.0,6.71,0.0,0.45,0.49,0.49
921,0,"('payment', 'carts', 'shipping')",t3.large,928.22,106.22,36.83,6376036181.33,2174129152.0,2662400.0,4.79,0.0,0.41,0.43,0.43
921,1,"('payment', 'carts', 'shipping')",t3.large,1561.19,165.71,53.53,6348327424.0,2174991701.33,2662400.0,4.79,0.0,0.43,0.45,0.45
1302,0,"('payment', 'carts', 'shipping')",a1.2xlarge,799.0,38.28,17.16,14512093354.67,2236474709.33,2662400.0,7.13,0.0,0.26,0.43,0.43
1429,0,"('payment', 'carts', 'shipping')",M6.2xlarge,387.82,35.82,12.71,31235965440.0,2235875840.0,2662400.0,7.21,0.0,0.46,0.83,0.83
1429,1,"('payment', 'carts', 'shipping')",M6.2xlarge,784.02,55.46,16.96,31348843178.67,2234063872.0,2662400.0,7.13,0.0,0.16,0.55,0.55
1429,2,"('payment', 'carts', 'shipping')",M6.2xlarge,1179.87,75.14,21.26,31255596373.33,2245793450.67,2662400.0,7.92,0.04,0.45,0.59,0.59
1303,0,"('payment', 'carts', 'front-end')",a1.2xlarge,529.88,34.56,14.98,14905485141.33,2401441450.67,2662400.0,7.78,0.0,0.64,0.67,0.67
1303,0,"('payment', 'carts', 'front-end')",a1.2xlarge,927.32,51.18,19.81,14887676928.0,2407580672.0,2662400.0,7.13,0.0,0.46,0.5,0.5
1430,0,"('payment', 'carts', 'front-end')",M6.2xlarge,446.64,31.58,13.06,31633287850.67,2412701866.67,2662400.0,6.29,0.0,0.8,0.79,0.79
1430,1,"('payment', 'carts', 'front-end')",M6.2xlarge,838.87,49.4,19.18,31626422613.33,2411302229.33,2662400.0,6.63,0.0,0.76,0.69,0.69
1304,0,"('payment', 'orders', 'user')",a1.2xlarge,375.19,29.88,10.59,14804589226.67,2523811669.33,2662400.0,6.5,0.0,0.4,0.5,0.5
1304,1,"('payment', 'orders', 'user')",a1.2xlarge,775.0,46.25,15.31,14781280256.0,2525748736.0,2662400.0,6.75,0.0,0.29,0.55,0.55
1431,0,"('payment', 'orders', 'user')",M6.2xlarge,385.64,30.91,11.16,31534106965.33,2526258858.67,2662400.0,6.42,0.0,0.33,0.59,0.59
1431,1,"('payment', 'orders', 'user')",M6.2xlarge,784.21,47.41,15.58,31528901973.33,2528733525.33,2662400.0,5.83,0.0,0.52,0.53,0.53
1431,2,"('payment', 'orders', 'user')",M6.2xlarge,1182.81,63.89,20.02,31500242432.0,2529496064.0,2662400.0,6.87,0.0,0.24,0.39,0.39
1306,0,"('payment', 'orders', 'shipping')",a1.2xlarge,370.3,32.09,10.06,14269732352.0,2237317290.67,2662400.0,7.38,0.0,0.62,0.79,0.79
1306,1,"('payment', 'orders', 'shipping')",a1.2xlarge,759.72,53.85,14.82,14436752213.33,2238290773.33,2662400.0,8.13,0.0,0.14,0.44,0.44
1306,2,"('payment', 'orders', 'shipping')",a1.2xlarge,1155.5,74.4,19.51,14208200874.67,2238930602.67,2662400.0,7.71,0.0,0.47,0.43,0.43
1307,0,"('payment', 'orders', 'front-end')",a1.2xlarge,1548.09,91.75,24.85,14499474944.0,2435916970.67,2662400.0,5.83,0.0,0.53,0.66,0.66
1307,1,"('payment', 'orders', 'front-end')",a1.2xlarge,1944.04,108.43,29.92,14689768314.43,2438073121.39,2662400.0,8.04,0.0,0.18,0.42,0.42
1307,2,"('payment', 'orders', 'front-end')",a1.2xlarge,2340.0,125.16,35.05,14716690602.67,2446594218.67,2662400.0,6.58,0.0,0.2,0.36,0.36
419,0,"('payment', 'user', 'catalogue')",M6.medium,266.41,106.63,46.68,3175598250.67,2446381568.0,2662400.0,4.92,0.0,1.59,1.66,1.66
419,1,"('payment', 'user', 'catalogue')",M6.medium,621.23,143.71,63.34,3163325952.0,2448191317.33,2662400.0,5.33,0.0,0.36,0.83,0.83
419,2,"('payment', 'user', 'catalogue')",M6.medium,979.56,180.85,80.75,3174271146.67,2448907776.0,2662400.0,5.83,0.0,0.35,0.46,0.46
420,0,"('payment', 'user', 'shipping')",M6.medium,1305.93,239.23,98.74,2995268207.3,2620065109.33,2662400.0,5.88,0.0,0.81,0.82,0.82
420,1,"('payment', 'user', 'shipping')",M6.medium,1644.35,292.42,115.67,2999037781.33,2620837546.67,2662400.0,5.08,0.0,0.5,0.71,0.71
420,2,"('payment', 'user', 'shipping')",M6.medium,1986.02,344.03,132.41,3035217920.0,2620832426.67,2662400.0,5.08,0.04,0.3,0.72,0.72
421,0,"('payment', 'user', 'front-end')",M6.medium,2308.07,399.69,156.68,3072385536.0,2820578986.67,2662400.0,5.13,0.04,1.75,1.14,1.14
421,1,"('payment', 'user', 'front-end')",M6.medium,2648.33,445.15,177.14,3087502677.33,2820126378.67,2662400.0,5.33,0.0,0.89,1.0,1.0
421,2,"('payment', 'user', 'front-end')",M6.medium,2988.28,490.74,197.57,3086683136.0,2820549461.33,2662400.0,5.17,0.0,1.68,0.96,0.96
295,0,"('payment', 'catalogue', 'shipping')",a1.medium,249.69,111.09,38.97,1214499669.33,1182782122.67,2662400.0,4.29,0.04,1.46,1.4,1.4
295,1,"('payment', 'catalogue', 'shipping')",a1.medium,590.22,164.35,55.65,1233254741.33,1180910421.33,2662400.0,4.46,0.04,0.93,1.23,1.23
295,2,"('payment', 'catalogue', 'shipping')",a1.medium,926.04,218.07,72.13,1243764565.33,1146169344.0,2662400.0,3.37,0.0,1.56,2.03,2.03
423,0,"('payment', 'catalogue', 'front-end')",M6.medium,231.96,111.08,47.7,3159471786.67,2337872554.67,2662400.0,5.21,0.0,1.64,1.5,1.5
423,1,"('payment', 'catalogue', 'front-end')",M6.medium,570.49,157.02,68.8,3132597418.67,2338871978.67,2662400.0,5.08,0.0,1.36,1.53,1.53
423,2,"('payment', 'catalogue', 'front-end')",M6.medium,906.47,203.87,90.68,3148928682.67,2339356160.0,2662400.0,4.0,0.0,0.71,0.8,0.8
297,0,"('payment', 'shipping', 'front-end')",a1.medium,204.4,142.55,57.0,1171126442.67,1101380608.0,2662400.0,3.71,0.0,1.75,1.93,1.93
297,1,"('payment', 'shipping', 'front-end')",a1.medium,526.99,213.5,91.08,1151822506.67,1118303061.33,2662400.0,5.25,0.0,1.49,1.52,1.52
297,2,"('payment', 'shipping', 'front-end')",a1.medium,852.27,284.01,127.8,1186912426.67,1097702400.0,2662400.0,3.79,0.0,1.32,1.37,1.37
1192,0,"('carts', 'user', 'shipping')",M6.xlarge,326.15,61.53,19.67,14501894656.0,2470552917.33,2662400.0,6.04,0.0,0.46,0.88,0.88
1192,1,"('carts', 'user', 'shipping')",M6.xlarge,698.03,96.32,27.82,14369274368.0,2472067072.0,2662400.0,4.96,0.0,0.5,0.82,0.82
1192,2,"('carts', 'user', 'shipping')",M6.xlarge,1071.4,129.42,35.84,14488161450.67,2472508245.33,2662400.0,5.79,0.0,0.65,0.71,0.71
1320,0,"('carts', 'user', 'front-end')",a1.2xlarge,372.67,30.7,11.35,14891307520.0,2640928938.67,2662400.0,6.08,0.0,1.15,1.04,1.04
1447,0,"('carts', 'user', 'front-end')",M6.2xlarge,372.49,32.32,12.19,31643880277.33,2644869802.67,2662400.0,7.71,0.0,0.51,0.72,0.72
1447,1,"('carts', 'user', 'front-end')",M6.2xlarge,768.99,49.58,17.09,31651140266.67,2645208917.33,2662400.0,6.33,0.0,0.38,0.46,0.46
1447,2,"('carts', 'user', 'front-end')",M6.2xlarge,1170.08,67.15,22.0,31614454784.0,2645708629.33,2662400.0,6.5,0.0,0.42,0.51,0.51
1323,0,"('carts', 'shipping', 'front-end')",a1.2xlarge,374.51,28.21,8.97,14575181824.0,1532848128.0,2662400.0,8.48,0.0,1.13,0.9,0.9
1323,1,"('carts', 'shipping', 'front-end')",a1.2xlarge,767.88,49.02,13.81,14449702058.67,1534061056.0,2662400.0,8.46,0.0,0.55,0.8,0.8
1323,2,"('carts', 'shipping', 'front-end')",a1.2xlarge,1158.94,71.67,18.89,14558766762.67,1535049045.33,2662400.0,8.54,0.0,0.58,0.67,0.67
1325,0,"('orders', 'user', 'shipping')",a1.2xlarge,1539.81,101.38,25.9,14227635370.67,2688352256.0,2662400.0,9.0,0.0,0.27,0.63,0.63
1325,1,"('orders', 'user', 'shipping')",a1.2xlarge,1932.33,123.49,30.58,14341653333.33,2689112064.0,2662400.0,7.75,0.0,0.92,0.7,0.7
1325,2,"('orders', 'user', 'shipping')",a1.2xlarge,2325.06,145.48,35.17,14356572501.33,2697290240.0,2662400.0,7.79,0.0,0.15,0.52,0.52
1326,0,"('orders', 'user', 'front-end')",a1.2xlarge,2719.66,163.69,40.49,14726040234.67,2700846080.0,2662400.0,8.75,0.0,0.3,0.35,0.35
1326,1,"('orders', 'user', 'front-end')",a1.2xlarge,3114.99,181.45,45.72,14728461482.67,2700413440.0,2662400.0,8.63,0.0,0.34,0.32,0.32
1326,2,"('orders', 'user', 'front-end')",a1.2xlarge,3508.9,199.9,51.07,14747209216.0,2701763925.33,2662400.0,8.58,0.0,0.54,0.65,0.65
1329,0,"('orders', 'shipping', 'front-end')",a1.2xlarge,3899.91,222.11,56.26,14253596842.67,2695551658.67,2662400.0,7.42,0.0,0.18,0.48,0.48
1329,1,"('orders', 'shipping', 'front-end')",a1.2xlarge,4286.65,243.85,61.4,14299056298.67,2696243882.67,2662400.0,8.58,0.0,0.58,0.54,0.54
1329,2,"('orders', 'shipping', 'front-end')",a1.2xlarge,4678.77,264.86,66.56,14212986368.0,2695783082.67,2662400.0,9.25,0.0,0.49,0.54,0.54
314,0,"('user', 'catalogue', 'shipping')",a1.medium,238.48,117.17,40.71,1208992938.67,1165668693.33,2662400.0,4.21,0.0,1.07,1.6,1.6
314,1,"('user', 'catalogue', 'shipping')",a1.medium,580.22,169.97,57.74,1218302805.33,1179833514.67,2662400.0,4.21,0.0,0.35,0.9,0.9
314,2,"('user', 'catalogue', 'shipping')",a1.medium,924.55,220.53,74.65,1229775872.0,1157464405.33,2662400.0,4.74,0.0,0.32,0.66,0.66
442,0,"('user', 'catalogue', 'front-end')",M6.medium,228.85,124.65,53.27,3111924906.67,2566549674.67,2662400.0,4.04,0.0,1.08,1.6,1.6
442,1,"('user', 'catalogue', 'front-end')",M6.medium,564.64,171.34,74.9,3115748693.33,2567769770.67,2662400.0,3.71,0.0,1.34,1.19,1.19
442,2,"('user', 'catalogue', 'front-end')",M6.medium,898.44,218.98,97.1,3117133141.33,2568248661.33,2662400.0,5.0,0.0,0.69,0.65,0.65
444,0,"('catalogue', 'shipping', 'front-end')",M6.medium,1206.84,291.02,119.61,2941713749.33,2737097898.67,2662400.0,3.88,0.0,1.12,1.08,1.08
444,1,"('catalogue', 'shipping', 'front-end')",M6.medium,1525.8,355.23,141.08,2959644672.0,2737649493.33,2662400.0,4.17,0.0,0.75,0.85,0.85
444,2,"('catalogue', 'shipping', 'front-end')",M6.medium,1844.97,417.34,161.51,2969311061.33,2737979733.33,2662400.0,3.96,0.0,0.89,0.89,0.89
1466,0,"('payment', 'carts', 'user', 'shipping')",M6.2xlarge,400.37,36.9,11.2,31238651050.67,2551578794.67,2662400.0,7.04,0.0,0.46,0.72,0.72
1466,1,"('payment', 'carts', 'user', 'shipping')",M6.2xlarge,826.33,59.56,16.43,31201135104.0,2550416213.33,2662400.0,7.08,0.0,0.32,0.53,0.53
1466,2,"('payment', 'carts', 'user', 'shipping')",M6.2xlarge,1247.21,82.17,21.71,31178564778.67,2552573781.33,2662400.0,6.33,0.0,0.48,0.57,0.57
1349,0,"('payment', 'orders', 'shipping', 'front-end')",a1.2xlarge,395.22,36.12,12.31,14269227690.67,2434783232.0,2662400.0,6.79,0.0,0.32,0.54,0.54
1349,1,"('payment', 'orders', 'shipping', 'front-end')",a1.2xlarge,815.06,59.71,18.43,14249451178.67,2436334080.0,2662400.0,6.46,0.0,0.75,0.77,0.77
1349,2,"('payment', 'orders', 'shipping', 'front-end')",a1.2xlarge,1230.17,83.51,24.5,14360935082.67,2436564138.67,2662400.0,6.17,0.0,0.62,0.54,0.54
461,0,"('payment', 'user', 'catalogue', 'shipping')",M6.medium,237.35,136.27,46.76,2999324330.67,2620611754.67,2662400.0,5.08,0.0,1.17,1.85,1.85
461,1,"('payment', 'user', 'catalogue', 'shipping')",M6.medium,591.61,197.26,66.66,3008547328.0,2622710101.33,2662400.0,4.17,0.0,0.38,0.81,0.81
461,2,"('payment', 'user', 'catalogue', 'shipping')",M6.medium,944.74,258.66,86.97,3011703466.67,2623656277.33,2662400.0,3.88,0.0,0.61,0.82,0.82
462,0,"('payment', 'user', 'catalogue', 'front-end')",M6.medium,1286.28,320.81,113.66,3045986133.33,2822457514.67,2662400.0,3.96,0.0,0.89,0.81,0.81
462,1,"('payment', 'user', 'catalogue', 'front-end')",M6.medium,1640.25,376.17,139.71,3049212416.0,2825745920.0,2662400.0,4.08,0.0,2.31,1.54,1.54
462,2,"('payment', 'user', 'catalogue', 'front-end')",M6.medium,1989.36,431.74,165.15,3058157056.0,2826577237.33,2662400.0,4.09,0.0,1.44,1.34,1.34
463,0,"('payment', 'user', 'shipping', 'front-end')",M6.medium,2325.39,507.03,190.28,2942742869.33,2821117269.33,2662400.0,3.38,0.0,0.8,1.11,1.11
463,1,"('payment', 'user', 'shipping', 'front-end')",M6.medium,2658.05,580.01,215.48,2949808298.67,2811606016.0,2662400.0,4.17,0.0,1.08,1.12,1.12
463,2,"('payment', 'user', 'shipping', 'front-end')",M6.medium,2989.96,654.22,240.6,2924539221.33,2813228885.33,2662400.0,3.83,0.0,0.5,0.91,0.91
464,0,"('payment', 'catalogue', 'shipping', 'front-end')",M6.medium,3324.7,727.63,265.01,2944020138.67,2780359850.67,2662400.0,3.58,0.0,0.82,1.02,1.02
464,1,"('payment', 'catalogue', 'shipping', 'front-end')",M6.medium,3660.48,799.66,289.62,2971039573.33,2780959402.67,2662400.0,4.38,0.0,1.11,1.05,1.05
464,2,"('payment', 'catalogue', 'shipping', 'front-end')",M6.medium,3999.13,871.42,313.44,2971905877.33,2781404672.0,2662400.0,4.58,0.0,1.76,1.79,1.79
1489,0,"('carts', 'user', 'shipping', 'front-end')",M6.2xlarge,402.44,39.83,13.49,31132310698.67,2668112042.67,2662400.0,7.71,0.04,0.58,0.85,0.85
1366,0,"('orders', 'user', 'shipping', 'front-end')",a1.2xlarge,411.02,37.44,12.72,14257280400.7,2669382077.22,2662400.0,6.63,0.0,0.79,1.13,1.13
