exp_id,index,service_combination,vm_type,cpu_idle,cpu_user,cpu_sys,mem,cache,buffer,procs_running,procs_blocked,load1,load5,load15
11,0,"('url-shorten-service',)",t3.micro,239.08,48.53,22.17,443869525.33,475077802.67,1081344.0,4.0,0.0,0.31,0.7,0.7
4106,0,"('url-shorten-service',)",t3.small,239.29,50.87,23.89,1407466325.33,1403822762.67,2662400.0,4.21,0.0,0.32,0.57,0.57
24581,0,"('url-shorten-service',)",t3.large,240.01,50.8,24.11,7456915456.0,2363950250.67,2662400.0,4.17,0.0,0.47,0.88,0.88
8201,0,"('url-shorten-service',)",a1.medium,187.81,85.14,36.81,1402328576.0,1402405888.0,2662400.0,3.46,0.0,1.19,1.36,1.36
16391,0,"('url-shorten-service',)",a1.large,247.28,51.63,22.01,3277284864.0,2364501162.67,2662400.0,4.17,0.0,0.3,0.7,0.7
28676,0,"('url-shorten-service',)",a1.xlarge,276.01,30.54,14.74,7445259605.33,2364122624.0,2662400.0,6.04,0.0,0.38,0.57,0.57
36866,0,"('url-shorten-service',)",a1.2xlarge,299.77,16.67,8.8,15784394581.33,2362340864.0,2662400.0,5.96,0.0,0.26,0.43,0.43
12296,0,"('url-shorten-service',)",M6.medium,186.26,86.96,34.32,3337201152.0,2313512448.0,2662400.0,3.46,0.0,0.76,1.12,1.12
20486,0,"('url-shorten-service',)",M6.large,233.91,53.12,24.49,7451715754.67,2364309845.33,2662400.0,4.33,0.0,0.46,0.71,0.71
32771,0,"('url-shorten-service',)",M6.xlarge,275.9,29.61,14.55,15803098334.61,2364232392.35,2662400.0,5.29,0.0,0.23,0.4,0.4
40961,0,"('url-shorten-service',)",M6.2xlarge,306.7,15.0,7.72,32542282410.67,2367030272.0,2662400.0,7.25,0.04,0.18,0.52,0.52
1,0,"('user-service',)",t3.micro,241.3,48.63,22.85,438268416.0,470083925.33,1081344.0,4.42,0.0,0.33,0.66,0.65
4096,0,"('user-service',)",t3.small,241.98,49.28,22.45,1406881109.33,1398011392.0,2662400.0,4.21,0.04,0.29,0.61,0.61
24571,0,"('user-service',)",t3.large,248.85,49.36,22.77,7448990890.67,2364353024.0,2662400.0,4.17,0.0,0.37,0.72,0.72
8191,0,"('user-service',)",a1.medium,179.01,90.01,39.68,1410976597.33,1394616832.0,2662400.0,3.58,0.0,2.02,1.57,1.57
16381,0,"('user-service',)",a1.large,234.64,54.57,24.36,3279939925.33,2364088832.0,2662400.0,4.04,0.0,0.36,0.67,0.67
28666,0,"('user-service',)",a1.xlarge,277.51,31.32,16.2,7440267093.33,2364926464.0,2662400.0,5.46,0.0,0.25,0.56,0.56
36856,0,"('user-service',)",a1.2xlarge,316.08,16.34,8.41,15767466325.33,2364661077.33,2662400.0,6.67,0.0,0.43,0.67,0.67
12286,0,"('user-service',)",M6.medium,180.59,88.81,41.0,3309341525.33,2313869141.33,2662400.0,3.54,0.04,0.7,1.33,1.33
20476,0,"('user-service',)",M6.large,232.7,53.49,25.05,7437158570.67,2361233237.33,2662400.0,4.58,0.0,0.51,0.77,0.77
32761,0,"('user-service',)",M6.xlarge,284.25,28.22,13.56,15810893141.33,2364132181.33,2662400.0,6.04,0.0,0.29,0.54,0.54
40951,0,"('user-service',)",M6.2xlarge,314.61,15.96,9.49,32524876117.33,2364408490.67,2662400.0,7.25,0.0,0.59,0.71,0.71
22,0,"('user-service', 'url-shorten-service')",t3.micro,233.2,54.33,25.77,397288789.33,431991978.67,501418.67,4.63,0.0,0.39,0.85,0.85
4117,0,"('user-service', 'url-shorten-service')",t3.small,242.96,52.52,24.36,1346771968.0,1352591530.67,2662400.0,6.17,0.0,0.45,0.71,0.71
24592,0,"('user-service', 'url-shorten-service')",t3.large,247.31,50.37,22.71,7400683008.0,2365043712.0,2662400.0,4.39,0.0,0.31,0.63,0.63
8212,0,"('user-service', 'url-shorten-service')",a1.medium,183.5,93.58,39.59,1354314752.0,1359487658.67,2662400.0,3.75,0.0,0.73,1.24,1.24
16402,0,"('user-service', 'url-shorten-service')",a1.large,241.22,55.8,24.93,3214298794.67,2365550421.33,2662400.0,4.67,0.0,0.45,0.65,0.65
28687,0,"('user-service', 'url-shorten-service')",a1.xlarge,284.98,32.46,15.58,7379435690.67,2370944170.67,2662400.0,5.25,0.0,0.24,0.36,0.36
36877,0,"('user-service', 'url-shorten-service')",a1.2xlarge,313.81,17.2,9.24,15718486869.33,2365124096.0,2662400.0,6.38,0.0,0.29,0.41,0.41
12307,0,"('user-service', 'url-shorten-service')",M6.medium,203.43,88.1,37.33,3247785984.0,2314825557.33,2662400.0,4.13,0.0,1.12,1.32,1.32
20497,0,"('user-service', 'url-shorten-service')",M6.large,241.84,55.6,25.64,7383519914.67,2368605354.67,2662400.0,4.29,0.0,0.4,0.73,0.73
32782,0,"('user-service', 'url-shorten-service')",M6.xlarge,300.15,31.39,18.27,15734317056.0,2359851690.67,2662400.0,5.21,0.0,0.32,0.64,0.64
40972,0,"('user-service', 'url-shorten-service')",M6.2xlarge,313.08,15.36,8.05,32468560213.33,2365095082.67,2662400.0,7.0,0.0,0.24,0.5,0.5

2,0,"('social-graph-service',)",t3.micro,240.87,58.36,29.4,430807040.0,467788629.33,0.0,3.46,0.0,0.57,1.07,1.07
2,1,"('social-graph-service',)",t3.micro,31981.4,781.04,431.77,489293653.33,524259157.33,1081344.0,4.08,0.0,0.04,0.18,0.18
2,2,"('social-graph-service',)",t3.micro,32990.37,810.29,449.03,491813205.33,517754368.0,1081344.0,4.29,0.0,0.02,0.03,0.03
4097,0,"('social-graph-service',)",t3.small,223.47,52.68,23.74,1405029717.33,1403218090.67,2662400.0,4.13,0.08,0.37,0.67,0.67
4097,1,"('social-graph-service',)",t3.small,1091.87,79.18,39.72,1426981717.33,1421364053.33,2662400.0,3.63,0.0,0.03,0.11,0.11
4097,2,"('social-graph-service',)",t3.small,2235.36,109.81,58.08,1427011754.67,1411477333.33,2662400.0,4.33,0.0,0.1,0.2,0.2
8192,0,"('social-graph-service',)",a1.medium,171.61,89.86,38.71,1407118677.33,1282827264.0,2662400.0,3.58,0.0,1.77,1.34,1.34
8192,0,"('social-graph-service',)",a1.medium,929.71,135.76,63.23,1427379712.0,1404802730.67,2662400.0,3.96,0.0,0.51,0.38,0.38
8192,1,"('social-graph-service',)",a1.medium,1993.79,194.82,94.1,1429851136.0,1406492501.33,2662400.0,3.62,0.0,0.14,0.25,0.25
8192,2,"('social-graph-service',)",a1.medium,2704.98,238.79,119.75,1431536128.0,1417584469.33,2662400.0,3.21,0.0,0.24,0.51,0.51
12287,0,"('social-graph-service',)",M6.medium,174.7,88.49,38.37,3318494549.33,2310449493.33,2662400.0,3.46,0.0,1.0,1.39,1.39
12287,1,"('social-graph-service',)",M6.medium,927.36,131.34,61.91,3307243008.0,2312052906.67,2662400.0,3.38,0.0,0.24,0.37,0.37
12287,2,"('social-graph-service',)",M6.medium,1647.76,172.73,84.09,3316388864.0,2312564394.67,2662400.0,3.21,0.0,0.02,0.09,0.09
16382,0,"('social-graph-service',)",a1.large,247.91,44.27,20.55,3298988544.0,2062053376.0,2662400.0,3.92,0.0,0.49,0.71,0.71
16382,1,"('social-graph-service',)",a1.large,1223.67,118.54,64.25,3297564330.67,2063928490.67,2662400.0,4.08,0.0,0.52,0.95,0.95
16382,2,"('social-graph-service',)",a1.large,2614.23,181.68,97.14,3254696960.0,2192693248.0,2662400.0,3.83,0.0,0.19,0.19,0.19
11,1,"('url-shorten-service',)",t3.micro,15609.19,405.14,238.59,488550400.0,519203840.0,1081344.0,4.33,0.0,0.23,0.16,0.16
8,0,"('media-service',)",t3.micro,16441.98,430.4,254.12,487627605.33,498551125.33,1081344.0,4.17,0.0,0.3,0.27,0.27
8,1,"('media-service',)",t3.micro,17299.52,456.26,269.5,487831552.0,502651221.33,1081344.0,3.83,0.0,0.14,0.14,0.14
8,2,"('media-service',)",t3.micro,18347.09,485.64,287.12,487271253.33,504274773.33,1081344.0,3.96,0.0,0.15,0.14,0.14
5,0,"('user-timeline-service',)",t3.micro,19257.99,513.18,303.64,478903808.0,513970005.33,1081344.0,4.13,0.0,0.24,0.17,0.17
5,1,"('user-timeline-service',)",t3.micro,20097.0,539.33,319.62,481926997.33,500193621.33,1081344.0,4.13,0.0,0.14,0.17,0.17
5,2,"('user-timeline-service',)",t3.micro,21110.68,568.76,337.09,480908288.0,499978752.0,1081344.0,4.48,0.0,0.2,0.19,0.19
10,0,"('unique-id-service',)",t3.micro,22284.34,601.44,356.42,479576746.67,502322858.67,1081344.0,4.46,0.0,0.44,0.53,0.53
10,1,"('unique-id-service',)",t3.micro,23324.92,630.75,374.14,478198784.0,503167146.67,1081344.0,4.71,0.0,0.02,0.09,0.09
10,2,"('unique-id-service',)",t3.micro,24103.96,654.22,388.41,478898517.33,503699114.67,1081344.0,4.58,0.0,0.0,0.05,0.05
7,0,"('home-timeline-service',)",t3.micro,24949.72,679.48,403.7,478063786.67,506635434.67,1081344.0,4.58,0.0,0.09,0.12,0.12
7,1,"('home-timeline-service',)",t3.micro,26016.22,710.16,422.19,475111424.0,507914240.0,1081344.0,4.08,0.0,0.1,0.05,0.05
7,2,"('home-timeline-service',)",t3.micro,26817.29,736.02,437.63,478059008.0,510304426.67,1081344.0,4.79,0.0,0.25,0.2,0.2
3,0,"('compose-post-service',)",t3.micro,27597.79,761.46,453.37,466050730.67,511677952.0,1081344.0,4.46,0.0,1.02,0.46,0.46
3,1,"('compose-post-service',)",t3.micro,28732.5,794.37,473.45,466920106.67,497683456.0,1081344.0,4.21,0.0,0.48,0.34,0.34
3,2,"('compose-post-service',)",t3.micro,29525.85,820.17,489.38,473703594.67,503026346.67,1081344.0,4.21,0.0,0.3,0.25,0.25
4,0,"('post-storage-service',)",t3.micro,30376.4,846.59,505.26,471346176.0,513291605.33,1081344.0,4.38,0.0,0.13,0.08,0.08
4,1,"('post-storage-service',)",t3.micro,31208.33,871.59,520.07,470785706.67,518192795.83,1081344.0,4.04,0.0,0.11,0.29,0.29
4,2,"('post-storage-service',)",t3.micro,32008.21,896.64,535.06,471592448.0,502651392.0,1081344.0,4.25,0.0,0.23,0.19,0.19
1,1,"('user-service',)",t3.micro,32824.28,921.8,550.31,470578176.0,505289216.0,1081344.0,4.25,0.0,0.01,0.13,0.13
1,2,"('user-service',)",t3.micro,33660.23,947.38,565.92,468337664.0,505845077.33,1081344.0,5.54,0.0,0.01,0.09,0.09
11,2,"('url-shorten-service',)",t3.micro,268.47,53.68,26.26,435857066.67,467520000.0,872277.33,4.46,0.0,0.35,0.61,0.61
9,0,"('text-service',)",t3.micro,13223.0,439.83,255.17,499769173.33,500568405.33,1081344.0,4.08,0.0,0.02,0.04,0.04
9,1,"('text-service',)",t3.micro,13561.39,451.63,261.53,498808661.33,500780202.67,1081344.0,4.75,0.0,0.2,0.11,0.11
9,2,"('text-service',)",t3.micro,13904.56,463.38,268.02,498241706.67,500999168.0,1081344.0,3.92,0.0,0.14,0.45,0.45
12,0,"('user-mention-service',)",t3.micro,14243.39,474.99,274.34,498278229.33,505180501.33,1081344.0,3.96,0.0,0.16,0.21,0.21
12,1,"('user-mention-service',)",t3.micro,14582.48,486.51,280.59,496507733.33,505391786.67,1081344.0,3.96,0.0,0.04,0.14,0.14
12,2,"('user-mention-service',)",t3.micro,14926.09,498.28,286.98,497931093.33,505874944.0,1081344.0,5.04,0.0,0.41,0.21,0.21
4106,1,"('url-shorten-service',)",t3.small,272.77,47.96,21.45,1415532885.33,1417381717.33,2662400.0,4.21,0.0,0.2,0.51,0.51
4106,2,"('url-shorten-service',)",t3.small,610.36,59.46,28.45,1415266133.33,1419666432.0,2662400.0,3.75,0.0,0.3,0.4,0.4
4103,0,"('media-service',)",t3.small,947.43,70.91,35.79,1415415466.67,1408829610.67,2662400.0,4.46,0.0,0.35,0.26,0.26
4103,1,"('media-service',)",t3.small,1291.37,82.39,42.11,1429038933.33,1411381418.67,2662400.0,4.46,0.0,0.01,0.14,0.14
4103,2,"('media-service',)",t3.small,1630.75,93.64,48.27,1427220992.0,1416006314.67,2662400.0,4.63,0.0,0.14,0.09,0.09
4100,0,"('user-timeline-service',)",t3.small,1970.25,104.93,54.5,1425672704.0,1416092160.0,2662400.0,4.0,0.0,0.28,0.47,0.47
4100,1,"('user-timeline-service',)",t3.small,2343.62,116.96,60.98,1427189760.0,1418120021.33,2662400.0,4.08,0.0,0.01,0.19,0.19
4100,2,"('user-timeline-service',)",t3.small,3882.04,165.54,89.04,1431372970.67,1406112085.33,2662400.0,4.33,0.0,0.16,0.11,0.11
4105,0,"('unique-id-service',)",t3.small,5162.49,205.2,112.42,1450259285.33,1381351253.33,2662400.0,3.83,0.0,0.04,0.11,0.11
4105,1,"('unique-id-service',)",t3.small,5501.6,216.55,118.71,1452733269.33,1382399317.33,2662400.0,3.83,0.0,0.04,0.08,0.08
4105,2,"('unique-id-service',)",t3.small,5873.28,229.03,125.6,1451179861.33,1385861461.33,2662400.0,5.13,0.0,0.22,0.18,0.18
4102,0,"('home-timeline-service',)",t3.small,6239.89,241.74,132.45,1451210410.67,1387817130.67,2662400.0,4.26,0.0,0.39,0.23,0.23
4102,1,"('home-timeline-service',)",t3.small,6605.36,254.73,139.54,1448814592.0,1388360362.67,2662400.0,4.25,0.0,0.18,0.41,0.41
4102,2,"('home-timeline-service',)",t3.small,6977.03,266.98,146.33,1448502101.33,1386604885.33,2662400.0,4.42,0.0,0.24,0.2,0.2
4098,0,"('compose-post-service',)",t3.small,7341.31,280.36,153.82,1446393002.67,1389406549.33,2662400.0,3.83,0.0,0.2,0.18,0.18
4098,1,"('compose-post-service',)",t3.small,7709.49,294.6,161.54,1446857386.67,1390054912.0,2662400.0,4.46,0.0,0.17,0.2,0.2
4098,2,"('compose-post-service',)",t3.small,8078.27,308.22,169.11,1445118634.67,1391294976.0,2662400.0,4.38,0.0,0.48,0.29,0.29
4099,0,"('post-storage-service',)",t3.small,8445.18,320.54,175.87,1446162602.67,1389153109.33,2662400.0,4.13,0.0,0.19,0.15,0.15
4099,0,"('post-storage-service',)",t3.small,8817.48,332.79,182.56,1447132330.67,1390235989.33,2662400.0,4.29,0.0,0.05,0.15,0.15
4099,0,"('post-storage-service',)",t3.small,9184.69,345.12,189.23,1446815061.33,1393722880.0,2662400.0,4.13,0.0,0.01,0.08,0.08
4099,0,"('post-storage-service',)",t3.small,10303.1,376.63,208.62,1448307882.67,1394339840.0,2662400.0,4.29,0.0,0.12,0.14,0.14
4099,1,"('post-storage-service',)",t3.small,10651.67,388.41,215.09,1449623040.0,1394553173.33,2662400.0,4.38,0.0,0.17,0.2,0.2
4099,2,"('post-storage-service',)",t3.small,11014.44,400.57,221.74,1448657408.0,1394723328.0,2662400.0,4.08,0.0,0.91,0.42,0.42
4099,2,"('post-storage-service',)",t3.small,11381.91,412.87,228.41,1447942997.33,1394923008.0,2662400.0,4.04,0.0,0.09,0.28,0.28
4099,2,"('post-storage-service',)",t3.small,11754.24,425.18,235.15,1447642624.0,1395124053.33,2662400.0,4.08,0.0,0.36,0.26,0.26
4099,2,"('post-storage-service',)",t3.small,12862.8,457.24,254.27,1443290965.33,1401499306.67,2662400.0,4.67,0.0,0.2,0.32,0.32
4096,1,"('user-service',)",t3.small,13201.35,468.98,260.56,1440323584.0,1403590485.33,2662400.0,4.21,0.0,0.02,0.15,0.15
4096,2,"('user-service',)",t3.small,13568.73,481.25,267.2,1441963690.67,1403769173.33,2662400.0,4.04,0.0,0.05,0.09,0.09
4104,0,"('text-service',)",t3.small,13906.78,493.16,273.84,1437349376.0,1404140544.0,2662400.0,4.58,0.0,0.22,0.11,0.11
4104,1,"('text-service',)",t3.small,14277.68,505.93,280.83,1440265728.0,1404388010.67,2662400.0,4.0,0.0,0.18,0.21,0.21
4104,2,"('text-service',)",t3.small,14648.45,518.75,287.87,1439491584.0,1404601344.0,2662400.0,4.67,0.0,0.17,0.26,0.26
4107,0,"('user-mention-service',)",t3.small,15010.39,531.16,294.64,1439142229.33,1404660394.67,2662400.0,5.08,0.0,0.15,0.23,0.23
4107,1,"('user-mention-service',)",t3.small,15377.5,543.48,301.23,1438297941.33,1404805654.26,2662400.0,3.96,0.0,0.15,0.21,0.21
4107,2,"('user-mention-service',)",t3.small,15740.0,555.62,307.86,1438585856.0,1405067434.67,2662400.0,3.96,0.0,0.87,0.51,0.51
8201,1,"('url-shorten-service',)",a1.medium,243.32,86.34,36.81,1415937536.0,1415174997.33,2662400.0,3.5,0.0,1.19,1.23,1.23
8201,2,"('url-shorten-service',)",a1.medium,588.09,109.51,47.7,1415944021.33,1406105258.67,2662400.0,3.5,0.0,0.01,0.45,0.45
8198,0,"('media-service',)",a1.medium,942.82,132.63,58.59,1416786773.33,1394744832.0,2662400.0,3.79,0.04,0.14,0.25,0.25
8198,1,"('media-service',)",a1.medium,1298.02,155.53,69.44,1414214656.0,1399417173.33,2662400.0,3.37,0.0,0.22,0.27,0.27
8198,2,"('media-service',)",a1.medium,1649.2,178.24,79.9,1434709333.33,1402129237.33,2662400.0,3.71,0.0,1.85,1.05,1.05
8195,0,"('user-timeline-service',)",a1.medium,2006.64,200.49,90.04,1434277205.33,1402132480.0,2662400.0,3.63,0.0,2.61,1.55,1.55
8195,0,"('user-timeline-service',)",a1.medium,2360.26,222.1,99.9,1432535396.17,1402354688.0,2662400.0,3.83,0.0,0.57,1.18,1.18
8195,0,"('user-timeline-service',)",a1.medium,2712.33,244.77,110.26,1430079658.67,1406729898.67,2662400.0,3.42,0.0,0.05,0.53,0.53
8195,0,"('user-timeline-service',)",a1.medium,3737.43,302.56,141.91,1433842346.67,1416217941.33,2662400.0,4.5,0.0,0.68,0.42,0.42
8195,0,"('user-timeline-service',)",a1.medium,5094.89,375.06,178.89,1434905088.0,1418307925.33,2662400.0,3.67,0.0,0.11,0.16,0.16
8195,0,"('user-timeline-service',)",a1.medium,5857.02,422.47,203.95,1433156096.0,1411382101.33,2662400.0,3.33,0.0,0.37,0.57,0.57
8195,0,"('user-timeline-service',)",a1.medium,7003.67,486.27,236.35,1453073408.0,1411610282.67,2662400.0,4.17,0.0,0.35,0.33,0.33
8195,1,"('user-timeline-service',)",a1.medium,7351.01,508.83,246.48,1454670506.67,1411742549.33,2662400.0,3.58,0.0,0.28,0.29,0.29
8195,1,"('user-timeline-service',)",a1.medium,7698.63,531.31,256.78,1454017877.33,1411965610.67,2662400.0,4.5,0.0,0.08,0.17,0.17
8195,1,"('user-timeline-service',)",a1.medium,8046.61,553.48,267.03,1453956608.0,1412180821.33,2662400.0,3.88,0.0,0.22,0.17,0.17
8195,1,"('user-timeline-service',)",a1.medium,8809.88,602.23,292.76,1452448256.0,1415446357.33,2662400.0,4.25,0.0,0.58,0.41,0.41
8195,2,"('user-timeline-service',)",a1.medium,9162.89,626.39,304.0,1451298474.67,1413369856.0,2662400.0,3.71,0.0,0.08,0.23,0.23
8200,0,"('unique-id-service',)",a1.medium,9490.26,648.53,314.01,1452256938.67,1413565610.67,2662400.0,3.87,0.0,0.56,0.46,0.46
8200,1,"('unique-id-service',)",a1.medium,9811.96,670.82,324.39,1447427584.0,1416719189.33,2662400.0,3.71,0.0,0.15,0.23,0.23
8200,2,"('unique-id-service',)",a1.medium,10134.19,693.91,336.99,1445773482.67,1420382720.0,2662400.0,4.12,0.0,0.05,0.15,0.15
8197,0,"('home-timeline-service',)",a1.medium,10450.78,720.11,350.55,1443325952.0,1420711082.67,2662400.0,5.5,0.0,1.47,0.57,0.57
8197,1,"('home-timeline-service',)",a1.medium,10758.18,748.3,365.71,1443771904.0,1420916565.33,2662400.0,4.04,0.0,0.71,0.76,0.76
8197,2,"('home-timeline-service',)",a1.medium,11068.11,776.79,380.76,1444807680.0,1421132288.0,2662400.0,4.63,0.0,0.21,0.44,0.44
8193,0,"('compose-post-service',)",a1.medium,11365.84,808.15,398.46,1431901013.33,1422887936.0,2662400.0,4.29,0.0,1.05,0.57,0.57
8193,1,"('compose-post-service',)",a1.medium,11661.09,840.8,417.32,1434081450.67,1423080618.67,2662400.0,4.75,0.0,0.3,0.38,0.38
8193,2,"('compose-post-service',)",a1.medium,11957.09,873.09,435.98,1432769194.67,1423330474.67,2662400.0,5.13,0.0,0.24,0.3,0.3
8194,0,"('post-storage-service',)",a1.medium,12261.37,902.14,451.82,1442930858.67,1423089664.0,2662400.0,4.09,0.0,1.3,0.59,0.59
8194,1,"('post-storage-service',)",a1.medium,12575.14,929.89,466.64,1442856448.0,1423307946.67,2662400.0,4.21,0.0,0.49,1.08,1.08
8194,2,"('post-storage-service',)",a1.medium,12884.17,957.55,481.32,1441801728.0,1423513258.67,2662400.0,4.08,0.0,0.87,0.76,0.76
8191,1,"('user-service',)",a1.medium,13204.51,987.16,496.74,1442116608.0,1370247850.67,2662400.0,4.25,0.0,0.06,0.36,0.36
8191,2,"('user-service',)",a1.medium,13513.45,1014.58,511.77,1433533952.0,1379046229.33,2662400.0,3.96,0.0,0.21,0.22,0.22
8199,0,"('text-service',)",a1.medium,13851.29,1044.95,528.02,1435370154.67,1380693674.67,2662400.0,4.25,0.0,0.24,0.26,0.26
8199,0,"('text-service',)",a1.medium,14187.51,1076.01,544.71,1434075648.0,1384059904.0,2662400.0,4.54,0.0,0.1,0.22,0.22
8199,1,"('text-service',)",a1.medium,14524.42,1106.61,561.16,1435022848.0,1384566954.67,2662400.0,4.37,0.0,0.11,0.16,0.16
8199,2,"('text-service',)",a1.medium,14856.73,1137.08,577.62,1433326250.67,1389163349.33,2662400.0,4.21,0.0,1.47,1.21,1.21
8202,0,"('user-mention-service',)",a1.medium,15194.81,1167.59,593.65,1434109952.0,1392016554.67,2662400.0,4.21,0.0,0.71,0.81,0.81
8202,1,"('user-mention-service',)",a1.medium,15532.99,1198.08,609.79,1433444181.33,1392237056.0,2662400.0,4.08,0.0,0.13,0.51,0.51
8202,2,"('user-mention-service',)",a1.medium,15872.2,1227.93,625.52,1433432917.33,1392597845.33,2662400.0,4.04,0.0,0.21,0.31,0.31
12296,1,"('url-shorten-service',)",M6.medium,238.05,90.52,37.25,3316518400.0,2314117973.33,2662400.0,4.79,0.0,0.24,0.9,0.9
12296,2,"('url-shorten-service',)",M6.medium,593.49,112.9,47.81,3310082048.0,2314691242.67,2662400.0,4.25,0.0,0.47,0.48,0.48
12293,0,"('media-service',)",M6.medium,946.16,135.11,58.91,3320830464.0,2315457536.0,2662400.0,4.54,0.0,0.32,0.39,0.39
12293,1,"('media-service',)",M6.medium,1297.4,156.72,70.64,3323521365.33,2317460138.67,2662400.0,4.29,0.0,0.1,0.31,0.31
12293,2,"('media-service',)",M6.medium,1652.18,179.68,81.32,3322628608.0,2317700778.67,2662400.0,4.46,0.0,0.29,0.23,0.23
12290,0,"('user-timeline-service',)",M6.medium,2010.01,201.37,91.68,3320424960.0,2317765290.67,2662400.0,4.79,0.0,0.17,0.35,0.35
12290,0,"('user-timeline-service',)",M6.medium,2363.75,222.88,101.67,3324616192.0,2317969920.0,2662400.0,4.37,0.0,0.16,0.49,0.49
12290,0,"('user-timeline-service',)",M6.medium,2722.11,244.41,111.95,3324390400.0,2318170965.33,2662400.0,4.0,0.0,0.59,0.44,0.44
12290,0,"('user-timeline-service',)",M6.medium,3726.68,299.06,140.65,3319597909.33,2318853632.0,2662400.0,4.29,0.0,0.25,0.28,0.28
12290,1,"('user-timeline-service',)",M6.medium,4050.38,319.87,150.68,3315612501.33,2319052117.33,2662400.0,3.92,0.0,0.14,0.2,0.2
12290,2,"('user-timeline-service',)",M6.medium,4378.05,341.09,160.79,3317572266.67,2319259648.0,2662400.0,4.04,0.0,0.14,0.23,0.23
12295,0,"('unique-id-service',)",M6.medium,5399.08,402.37,193.31,3338722816.0,2319645651.48,2662400.0,3.92,0.0,0.15,0.28,0.28
12295,1,"('unique-id-service',)",M6.medium,5726.98,423.62,203.28,3331519146.67,2319849813.33,2662400.0,3.46,0.0,0.0,0.12,0.12
12295,2,"('unique-id-service',)",M6.medium,6050.32,444.56,213.21,3337219242.67,2320050346.67,2662400.0,3.63,0.0,0.01,0.07,0.07
12292,0,"('home-timeline-service',)",M6.medium,6377.65,465.85,223.35,3336983210.67,2320368128.0,2662400.0,3.96,0.0,0.12,0.13,0.13
12292,1,"('home-timeline-service',)",M6.medium,6700.18,486.81,233.56,3335925589.33,2320556202.67,2662400.0,3.37,0.0,0.76,0.72,0.72
12292,2,"('home-timeline-service',)",M6.medium,7023.24,507.66,243.44,3336568661.33,2320750080.0,2662400.0,3.33,0.0,0.21,0.33,0.32
12288,0,"('compose-post-service',)",M6.medium,7341.01,530.94,255.48,3325981696.0,2322525354.67,2662400.0,4.17,0.0,0.58,0.52,0.52
12288,1,"('compose-post-service',)",M6.medium,7678.79,556.03,268.4,3320843605.33,2322804394.67,2662400.0,3.67,0.0,0.8,0.57,0.57
12288,2,"('compose-post-service',)",M6.medium,8025.68,581.54,281.49,3322129749.33,2323008853.33,2662400.0,3.46,0.0,0.48,0.46,0.46
12289,0,"('post-storage-service',)",M6.medium,8351.4,602.95,291.86,3335518549.33,2321434282.67,2662400.0,3.17,0.0,0.14,0.26,0.26
12289,1,"('post-storage-service',)",M6.medium,8675.47,623.36,301.65,3334446592.0,2321629525.33,2662400.0,3.63,0.0,0.09,0.11,0.11
12289,2,"('post-storage-service',)",M6.medium,9003.49,644.55,311.63,3314892800.0,2321832106.67,2662400.0,3.21,0.0,0.04,0.09,0.09
12286,1,"('user-service',)",M6.medium,9327.04,665.28,321.54,3337710592.0,2322081621.33,2662400.0,3.79,0.0,0.7,0.58,0.58
12286,2,"('user-service',)",M6.medium,9655.03,686.22,331.7,3329922901.33,2322286250.67,2662400.0,3.71,0.0,0.23,0.35,0.35
12294,0,"('text-service',)",M6.medium,9976.31,707.68,342.04,3331077973.33,2322648576.0,2662400.0,3.54,0.0,0.03,0.19,0.19
12294,1,"('text-service',)",M6.medium,10302.09,729.15,352.5,3324415146.67,2331238400.0,2662400.0,3.62,0.0,0.05,0.12,0.12
12294,2,"('text-service',)",M6.medium,10623.32,750.43,362.82,3317533696.0,2331432960.0,2662400.0,3.63,0.0,0.16,0.14,0.14
12297,0,"('user-mention-service',)",M6.medium,10981.78,773.42,373.71,3323321344.0,2331481770.67,2662400.0,3.42,0.0,1.52,0.6,0.6
12297,1,"('user-mention-service',)",M6.medium,11309.18,794.46,383.83,3324963840.0,2331685376.0,2662400.0,3.29,0.0,0.13,0.34,0.34
12297,2,"('user-mention-service',)",M6.medium,11632.13,815.19,393.69,3320963925.33,2331884544.0,2662400.0,3.67,0.0,0.16,0.29,0.29
16391,1,"('url-shorten-service',)",a1.large,258.98,56.07,24.14,3284146517.33,2364583594.67,2662400.0,5.75,0.0,0.18,0.5,0.5
16391,2,"('url-shorten-service',)",a1.large,659.77,71.52,32.65,3287720789.33,2365804714.67,2662400.0,5.17,0.0,0.15,0.25,0.25
16388,0,"('media-service',)",a1.large,995.29,84.69,40.14,3279311530.67,2366160213.33,2662400.0,5.83,0.0,0.28,0.24,0.24
16388,1,"('media-service',)",a1.large,1349.39,98.61,47.99,3279333205.33,2366535509.33,2662400.0,6.0,0.0,0.21,0.4,0.4
16388,2,"('media-service',)",a1.large,1689.26,112.23,55.79,3282034688.0,2366617088.0,2662400.0,5.88,0.0,0.12,0.28,0.28
16390,0,"('unique-id-service',)",a1.large,2024.14,125.83,63.46,3281678677.33,2367201792.0,2662400.0,6.08,0.0,0.07,0.15,0.15
16390,1,"('unique-id-service',)",a1.large,2364.57,139.15,70.9,3278842197.33,2367366144.0,2662400.0,5.12,0.0,0.0,0.06,0.06
16390,2,"('unique-id-service',)",a1.large,2699.96,152.52,78.53,3274458794.67,2367649792.0,2662400.0,6.38,0.0,0.04,0.06,0.06
